warehouse_id,date,picks_per_hour,lines_per_hour,receiving_volume,outbound_volume,labor_hours,errors,rework
EFC,2023-03-16,106.54,108.93,757,726,611.99,4,3
EFC,2023-03-17,83.52,81.05,811,1060,432.75,2,1
EFC,2023-03-18,59.65,59.06,805,960,480.67,3,1
EFC,2023-03-19,91.71,108.29,900,624,404.42,5,2
EFC,2023-03-20,84.41,87.73,1037,634,609.86,3,2
EFC,2023-03-21,79.17,78.2,714,857,385.36,4,1
EFC,2023-03-22,76.3,81.87,1105,984,467.82,2,1
EFC,2023-03-23,72.11,82.38,1097,1005,484.1,2,1
EFC,2023-03-24,85.3,89.47,803,942,770.58,5,1
EFC,2023-03-25,78.51,92.93,571,1081,524.32,2,0
EFC,2023-03-26,66.46,66.8,592,636,661.5,1,0
EFC,2023-03-27,90.77,84.7,632,785,576.36,6,3
EFC,2023-03-28,80.55,91.25,885,434,561.26,4,2
EFC,2023-03-29,80.42,66.4,551,889,477.4,2,1
EFC,2023-03-30,92.23,80.29,638,1139,496.08,10,4
EFC,2023-03-31,83.59,99.9,710,1067,481.12,2,0
EFC,2023-04-01,78.61,84.83,899,832,616.55,0,0
EFC,2023-04-02,85.67,79.99,561,685,565.05,2,1
EFC,2023-04-03,86.52,79.39,652,783,533.06,1,0
EFC,2023-04-04,64.38,72.93,767,967,514.21,1,0
EFC,2023-04-05,86.89,77.39,879,986,514.0,4,1
EFC,2023-04-06,101.28,91.6,738,1103,592.66,2,1
EFC,2023-04-07,58.55,53.81,981,1269,588.31,7,3
EFC,2023-04-08,98.06,79.27,716,722,357.79,7,3
EFC,2023-04-09,82.83,69.4,934,1451,585.19,3,1
EFC,2023-04-10,94.01,97.9,958,1217,376.71,5,2
EFC,2023-04-11,65.09,59.16,369,966,524.17,5,1
EFC,2023-04-12,78.8,90.74,912,1016,408.32,1,0
EFC,2023-04-13,73.7,62.47,637,1067,718.18,3,2
EFC,2023-04-14,89.77,89.08,828,844,534.25,4,2
EFC,2023-04-15,74.47,64.49,884,583,575.87,2,1
EFC,2023-04-16,74.67,80.69,1160,956,460.94,2,0
EFC,2023-04-17,67.35,78.7,771,991,610.15,5,2
EFC,2023-04-18,94.66,112.26,669,836,560.45,3,1
EFC,2023-04-19,88.79,81.68,615,999,448.13,5,3
EFC,2023-04-20,70.79,63.45,1028,872,536.98,2,0
EFC,2023-04-21,86.31,95.51,517,837,643.27,4,2
EFC,2023-04-22,68.83,59.54,838,967,531.15,3,2
EFC,2023-04-23,107.84,129.17,968,933,745.95,2,0
EFC,2023-04-24,70.59,64.34,984,870,454.32,4,2
EFC,2023-04-25,80.8,90.96,741,1229,255.64,2,1
EFC,2023-04-26,91.55,86.03,813,892,506.47,2,0
EFC,2023-04-27,75.3,87.16,892,1264,517.09,2,1
EFC,2023-04-28,68.9,70.7,1039,796,573.52,3,1
EFC,2023-04-29,92.19,110.09,860,1091,533.71,1,0
EFC,2023-04-30,81.97,88.55,675,716,562.93,3,1
EFC,2023-05-01,95.89,98.72,984,1323,590.32,5,3
EFC,2023-05-02,81.7,84.22,789,919,510.07,0,0
EFC,2023-05-03,87.7,79.41,914,1039,648.7,5,3
EFC,2023-05-04,90.34,89.68,901,727,522.9,2,0
EFC,2023-05-05,105.87,94.36,725,958,408.03,3,1
EFC,2023-05-06,94.74,103.06,641,611,383.62,4,2
EFC,2023-05-07,67.96,64.24,1070,838,644.15,2,0
EFC,2023-05-08,99.83,80.37,295,1027,458.8,2,0
EFC,2023-05-09,78.1,77.79,799,472,431.97,7,2
EFC,2023-05-10,56.54,67.11,678,881,556.21,2,1
EFC,2023-05-11,64.28,70.9,655,1087,563.04,6,1
EFC,2023-05-12,93.32,75.96,980,1045,387.33,2,1
EFC,2023-05-13,81.61,84.5,852,984,447.3,4,1
EFC,2023-05-14,70.12,67.61,667,821,500.72,0,0
EFC,2023-05-15,51.53,57.05,996,1023,559.82,4,1
EFC,2023-05-16,103.69,113.53,560,452,607.1,5,2
EFC,2023-05-17,40.37,37.81,710,977,431.84,2,1
EFC,2023-05-18,65.9,61.98,551,807,552.35,5,2
EFC,2023-05-19,76.07,65.44,782,740,528.4,2,1
EFC,2023-05-20,79.82,85.4,948,1027,443.68,3,2
EFC,2023-05-21,69.51,76.31,768,771,598.48,4,2
EFC,2023-05-22,62.93,65.45,875,836,565.01,3,1
EFC,2023-05-23,77.77,73.4,257,700,580.97,2,1
EFC,2023-05-24,98.92,110.08,311,434,561.21,4,1
EFC,2023-05-25,87.65,99.9,583,978,519.15,3,2
EFC,2023-05-26,69.66,65.63,827,673,346.53,2,0
EFC,2023-05-27,74.21,76.1,919,999,529.07,7,3
EFC,2023-05-28,71.2,78.03,1023,1330,346.68,2,0
EFC,2023-05-29,83.2,85.18,760,445,530.63,5,2
EFC,2023-05-30,95.26,114.18,162,1259,747.86,1,0
EFC,2023-05-31,72.75,76.68,554,996,552.81,1,0
EFC,2023-06-01,83.59,93.31,597,921,416.65,4,2
EFC,2023-06-02,86.88,100.76,1052,1193,434.42,4,2
EFC,2023-06-03,74.42,73.93,809,379,671.93,3,1
EFC,2023-06-04,72.77,79.78,976,404,528.19,2,0
EFC,2023-06-05,70.15,62.3,998,634,496.06,2,0
EFC,2023-06-06,96.14,113.19,1203,918,361.33,8,2
EFC,2023-06-07,78.35,78.62,951,675,821.54,2,1
EFC,2023-06-08,86.93,70.59,804,1505,483.31,2,1
EFC,2023-06-09,57.29,58.7,1095,1082,582.48,5,2
EFC,2023-06-10,94.97,96.43,718,1324,468.44,4,1
EFC,2023-06-11,63.07,61.22,1087,1708,408.2,5,1
EFC,2023-06-12,79.55,74.32,968,1349,551.81,4,1
EFC,2023-06-13,70.59,58.93,983,987,872.9,2,0
EFC,2023-06-14,66.15,54.41,1179,764,592.9,2,0
EFC,2023-06-15,90.42,82.15,1307,935,475.99,2,1
EFC,2023-06-16,57.11,47.05,803,1137,499.15,1,0
EFC,2023-06-17,74.7,68.49,1150,973,671.39,5,3
EFC,2023-06-18,93.07,80.12,914,1220,664.36,10,4
EFC,2023-06-19,75.83,80.2,773,1053,525.53,3,1
EFC,2023-06-20,75.14,60.94,1023,1040,497.26,6,4
EFC,2023-06-21,92.78,88.24,846,1155,306.72,1,0
EFC,2023-06-22,86.81,78.48,1073,1362,391.29,1,0
EFC,2023-06-23,82.11,96.91,698,1141,477.91,2,1
EFC,2023-06-24,66.93,78.75,917,1020,612.1,3,1
EFC,2023-06-25,90.13,107.12,929,821,588.71,2,1
EFC,2023-06-26,56.43,56.09,1323,931,688.96,3,1
EFC,2023-06-27,77.27,84.94,746,892,513.4,1,0
EFC,2023-06-28,89.38,72.56,1169,714,492.64,2,0
EFC,2023-06-29,76.28,82.67,782,1313,545.8,3,1
EFC,2023-06-30,97.06,93.0,875,1067,658.99,7,3
EFC,2023-07-01,97.97,85.52,1192,895,582.2,1,0
EFC,2023-07-02,89.34,78.91,1231,1351,687.05,3,1
EFC,2023-07-03,75.66,89.31,831,1309,778.8,3,1
EFC,2023-07-04,71.74,83.66,871,1133,482.61,3,0
EFC,2023-07-05,75.08,64.45,1265,1328,359.77,1,0
EFC,2023-07-06,54.4,63.36,915,1084,484.69,3,1
EFC,2023-07-07,89.96,87.97,447,1430,531.84,3,2
EFC,2023-07-08,69.44,82.12,941,1614,552.93,3,1
EFC,2023-07-09,89.15,77.89,1049,1524,486.7,2,1
EFC,2023-07-10,74.89,87.51,641,724,600.35,3,1
EFC,2023-07-11,76.63,75.16,1153,1012,592.6,5,3
EFC,2023-07-12,93.69,85.27,979,1000,636.6,6,4
EFC,2023-07-13,68.37,75.79,738,1308,603.89,3,1
EFC,2023-07-14,82.56,95.8,1244,1092,642.45,1,0
EFC,2023-07-15,66.21,73.71,971,1296,675.93,4,1
EFC,2023-07-16,66.02,77.73,920,1116,278.66,3,2
EFC,2023-07-17,70.22,67.81,1186,1094,464.37,3,1
EFC,2023-07-18,84.74,88.22,1072,1246,511.37,3,1
EFC,2023-07-19,97.43,96.04,1106,1086,620.84,2,1
EFC,2023-07-20,71.29,66.27,309,1166,640.76,3,1
EFC,2023-07-21,55.31,51.72,708,1258,387.48,1,0
EFC,2023-07-22,77.66,90.99,1270,1345,598.29,3,2
EFC,2023-07-23,63.9,62.72,1278,1472,527.26,5,2
EFC,2023-07-24,31.27,34.5,404,415,581.35,6,4
EFC,2023-07-25,70.61,72.66,714,877,538.46,4,1
EFC,2023-07-26,112.22,125.47,886,1220,342.93,4,3
EFC,2023-07-27,85.73,80.95,1091,1174,561.04,2,1
EFC,2023-07-28,73.39,65.67,841,1386,516.07,3,1
EFC,2023-07-29,53.29,49.22,998,1241,701.68,2,1
EFC,2023-07-30,78.95,75.49,1173,875,704.51,2,0
EFC,2023-07-31,79.48,70.77,871,793,570.94,0,0
EFC,2023-08-01,109.3,127.1,476,622,461.16,3,2
EFC,2023-08-02,101.13,93.01,782,1092,385.83,2,1
EFC,2023-08-03,118.56,124.27,785,1128,569.96,6,4
EFC,2023-08-04,83.05,72.19,908,1118,426.79,8,3
EFC,2023-08-05,66.25,57.01,793,832,433.67,5,3
EFC,2023-08-06,87.77,81.58,1005,914,422.49,1,0
EFC,2023-08-07,80.98,66.85,850,1034,356.27,3,1
EFC,2023-08-08,90.37,73.51,719,1089,427.86,2,0
EFC,2023-08-09,93.63,101.57,603,1297,529.47,3,2
EFC,2023-08-10,70.61,64.12,816,705,636.51,6,2
EFC,2023-08-11,82.77,70.7,604,752,479.24,2,0
EFC,2023-08-12,84.52,98.33,751,1233,548.15,5,1
EFC,2023-08-13,78.84,83.82,905,1102,280.44,7,4
EFC,2023-08-14,66.48,78.12,799,780,510.11,5,3
EFC,2023-08-15,68.99,62.61,830,976,504.99,2,1
EFC,2023-08-16,89.67,74.47,446,847,581.43,3,1
EFC,2023-08-17,80.62,73.87,996,442,508.72,1,0
EFC,2023-08-18,76.26,71.71,1024,861,465.72,5,1
EFC,2023-08-19,94.3,107.58,763,1105,644.83,4,2
EFC,2023-08-20,78.54,66.07,799,1142,660.64,4,3
EFC,2023-08-21,70.67,78.34,1012,612,499.1,3,2
EFC,2023-08-22,107.16,109.46,1121,617,514.37,2,1
EFC,2023-08-23,76.59,89.96,763,895,568.87,4,1
EFC,2023-08-24,82.08,66.28,886,1192,530.4,4,1
EFC,2023-08-25,77.7,65.68,938,1092,449.06,2,1
EFC,2023-08-26,51.98,59.96,509,654,490.1,3,1
EFC,2023-08-27,61.01,64.96,1046,1156,525.44,3,1
EFC,2023-08-28,73.95,66.17,495,981,538.69,1,0
EFC,2023-08-29,57.74,47.44,983,930,514.21,0,0
EFC,2023-08-30,55.48,64.01,401,1251,562.21,5,1
EFC,2023-08-31,71.07,82.51,540,935,550.45,1,0
EFC,2023-09-01,78.47,92.97,1073,937,590.09,8,2
EFC,2023-09-02,72.15,71.58,457,1067,371.78,3,1
EFC,2023-09-03,64.9,67.74,997,1159,455.43,3,2
EFC,2023-09-04,60.7,63.08,1066,1130,399.38,5,2
EFC,2023-09-05,77.57,67.93,467,1022,517.88,3,0
EFC,2023-09-06,88.19,105.76,1103,794,600.44,6,3
EFC,2023-09-07,93.47,83.31,690,785,454.45,3,2
EFC,2023-09-08,72.07,67.4,897,902,805.9,2,1
EFC,2023-09-09,84.45,73.08,653,835,649.24,3,2
EFC,2023-09-10,96.72,94.77,1052,1045,643.85,4,1
EFC,2023-09-11,64.69,59.34,1173,1077,596.21,5,2
EFC,2023-09-12,97.39,102.55,910,717,549.26,2,1
EFC,2023-09-13,68.65,61.68,634,682,534.27,3,1
EFC,2023-09-14,50.07,44.77,1009,862,465.86,2,1
EFC,2023-09-15,91.06,82.73,857,739,432.16,2,1
EFC,2023-09-16,69.38,70.64,779,749,584.58,2,1
EFC,2023-09-17,97.39,114.69,943,666,616.94,4,2
EFC,2023-09-18,50.9,41.33,862,1345,352.47,2,1
EFC,2023-09-19,73.23,60.5,849,768,496.49,4,2
EFC,2023-09-20,73.51,80.42,757,847,678.84,1,0
EFC,2023-09-21,64.14,66.26,532,342,498.74,1,0
EFC,2023-09-22,72.13,67.64,951,1162,617.73,3,1
EFC,2023-09-23,78.75,87.43,598,1157,476.98,2,0
EFC,2023-09-24,71.7,73.78,609,937,433.94,6,4
EFC,2023-09-25,86.93,92.44,830,1429,348.72,2,0
EFC,2023-09-26,86.68,87.59,1077,492,343.63,3,2
EFC,2023-09-27,80.44,72.88,811,983,585.12,3,2
EFC,2023-09-28,67.72,60.27,823,1116,634.44,3,1
EFC,2023-09-29,57.78,48.4,1020,927,549.72,2,0
EFC,2023-09-30,75.65,82.1,1298,532,507.78,5,2
EFC,2023-10-01,37.58,34.61,1021,1211,380.52,1,0
EFC,2023-10-02,87.23,97.22,612,872,322.97,3,2
EFC,2023-10-03,89.4,100.39,1163,1100,614.33,8,5
EFC,2023-10-04,88.33,99.5,484,1096,505.26,9,3
EFC,2023-10-05,74.35,83.68,625,1107,462.53,1,0
EFC,2023-10-06,81.71,70.05,607,890,381.51,5,1
EFC,2023-10-07,82.79,91.22,681,1207,593.47,3,1
EFC,2023-10-08,112.31,119.67,884,893,472.96,4,2
EFC,2023-10-09,81.64,65.86,1130,859,569.23,4,1
EFC,2023-10-10,92.66,85.57,674,1151,212.84,1,0
EFC,2023-10-11,79.31,85.69,939,1047,492.73,4,1
EFC,2023-10-12,69.48,65.81,1061,635,536.94,7,2
EFC,2023-10-13,72.44,68.74,987,786,652.04,5,2
EFC,2023-10-14,66.21,73.81,1081,621,555.94,2,1
EFC,2023-10-15,96.48,80.93,991,902,503.81,6,4
EFC,2023-10-16,80.62,71.88,1156,705,489.86,3,2
EFC,2023-10-17,69.08,76.91,646,878,478.99,5,3
EFC,2023-10-18,98.72,84.73,853,793,614.82,5,2
EFC,2023-10-19,109.14,92.56,923,1244,434.4,4,2
EFC,2023-10-20,64.29,66.61,584,919,716.68,2,1
EFC,2023-10-21,91.44,85.63,474,302,487.17,4,3
EFC,2023-10-22,64.93,63.76,530,1136,467.93,6,2
EFC,2023-10-23,78.16,92.0,723,898,448.06,2,0
EFC,2023-10-24,84.3,81.99,916,662,435.43,4,2
EFC,2023-10-25,106.89,98.16,1181,907,395.85,1,0
EFC,2023-10-26,87.05,73.92,776,941,477.84,3,2
EFC,2023-10-27,98.91,107.35,676,775,635.45,3,1
EFC,2023-10-28,91.48,80.85,518,692,621.2,2,1
EFC,2023-10-29,83.36,83.91,911,1031,403.74,2,1
EFC,2023-10-30,88.47,93.35,1059,892,511.75,4,1
EFC,2023-10-31,101.29,100.49,828,845,481.33,2,1
EFC,2023-11-01,88.89,89.09,1014,1464,447.44,2,1
EFC,2023-11-02,68.2,79.68,1224,1708,574.94,4,1
EFC,2023-11-03,77.28,81.78,686,1337,517.12,4,1
EFC,2023-11-04,84.72,73.53,1028,1043,512.56,3,2
EFC,2023-11-05,73.04,83.0,1507,1222,400.77,1,0
EFC,2023-11-06,59.15,57.41,876,1693,496.99,4,2
EFC,2023-11-07,75.75,78.77,1203,1487,865.82,2,1
EFC,2023-11-08,59.86,55.55,1079,1314,721.57,4,1
EFC,2023-11-09,85.09,89.05,1236,914,547.7,3,1
EFC,2023-11-10,83.26,97.28,918,796,640.41,4,1
EFC,2023-11-11,55.22,57.96,935,1222,818.57,5,2
EFC,2023-11-12,82.27,81.96,961,1528,705.82,3,2
EFC,2023-11-13,85.48,83.9,785,1249,599.12,0,0
EFC,2023-11-14,72.94,68.51,1294,1401,502.18,5,3
EFC,2023-11-15,92.41,88.08,1268,2052,720.88,4,2
EFC,2023-11-16,67.51,69.28,1144,1133,485.89,5,2
EFC,2023-11-17,99.37,116.72,1337,1592,639.89,1,0
EFC,2023-11-18,78.17,74.72,680,1228,393.56,2,1
EFC,2023-11-19,79.24,65.57,1384,1229,427.26,3,1
EFC,2023-11-20,92.52,83.92,1483,1401,579.93,2,1
EFC,2023-11-21,81.67,79.92,838,1335,631.4,4,1
EFC,2023-11-22,49.81,50.85,1313,1384,614.37,7,2
EFC,2023-11-23,64.6,61.88,1264,1215,502.22,6,2
EFC,2023-11-24,84.93,83.01,1190,1078,521.49,1,0
EFC,2023-11-25,74.84,71.25,1097,1849,430.5,6,1
EFC,2023-11-26,66.4,75.14,650,1342,398.34,6,2
EFC,2023-11-27,79.46,75.88,1237,1091,360.75,4,1
EFC,2023-11-28,81.65,72.25,1323,1628,502.63,2,1
EFC,2023-11-29,51.46,57.79,1110,1639,617.87,3,1
EFC,2023-11-30,90.46,99.8,1468,1409,539.35,3,1
EFC,2023-12-01,69.61,70.41,504,885,624.57,2,0
EFC,2023-12-02,101.53,85.17,1316,1134,473.72,5,3
EFC,2023-12-03,62.58,71.7,481,1052,765.1,3,2
EFC,2023-12-04,70.91,74.54,366,1046,680.71,1,0
EFC,2023-12-05,84.84,83.24,665,1352,679.47,3,0
EFC,2023-12-06,109.25,126.7,895,861,419.5,0,0
EFC,2023-12-07,64.11,76.63,1259,1667,557.96,4,1
EFC,2023-12-08,75.97,86.17,1347,1653,354.99,1,0
EFC,2023-12-09,93.44,95.34,604,1138,854.95,4,2
EFC,2023-12-10,89.55,101.15,1194,1694,590.59,3,1
EFC,2023-12-11,72.73,81.79,1223,374,515.8,3,2
EFC,2023-12-12,70.45,57.75,1127,1034,620.88,4,3
EFC,2023-12-13,81.69,87.97,944,1053,664.42,4,2
EFC,2023-12-14,94.35,112.76,1344,1265,594.32,6,3
EFC,2023-12-15,66.39,67.41,1152,1266,656.39,4,1
EFC,2023-12-16,86.69,98.92,1177,1661,706.35,4,1
EFC,2023-12-17,77.47,87.56,916,1837,618.24,6,2
EFC,2023-12-18,97.85,91.61,983,1802,625.04,2,1
EFC,2023-12-19,74.53,69.78,816,1580,628.41,2,0
EFC,2023-12-20,106.16,121.31,1005,1100,746.59,6,4
EFC,2023-12-21,86.74,97.59,1411,1063,487.12,1,0
EFC,2023-12-22,79.05,70.45,1186,1417,628.9,2,1
EFC,2023-12-23,69.01,75.31,1214,1177,579.37,2,1
EFC,2023-12-24,106.01,112.88,1478,1020,667.5,1,0
EFC,2023-12-25,107.48,93.75,420,1252,595.51,2,1
EFC,2023-12-26,86.34,88.93,1348,1920,605.48,3,1
EFC,2023-12-27,98.65,81.84,837,1015,511.72,4,2
EFC,2023-12-28,57.67,57.52,1207,1111,428.77,1,0
EFC,2023-12-29,94.44,106.51,1293,1427,457.39,7,4
EFC,2023-12-30,81.24,83.4,951,1496,748.97,5,3
EFC,2023-12-31,71.5,73.36,1072,1521,614.72,2,1
EFC,2024-01-01,66.07,53.86,804,591,506.89,2,1
EFC,2024-01-02,82.9,84.16,529,1231,591.67,2,1
EFC,2024-01-03,98.94,81.22,575,1183,418.58,3,1
EFC,2024-01-04,77.63,76.16,684,806,349.77,3,1
EFC,2024-01-05,72.89,86.63,920,1271,547.46,3,1
EFC,2024-01-06,84.94,89.16,479,854,508.49,2,1
EFC,2024-01-07,91.32,89.41,823,894,497.92,3,1
EFC,2024-01-08,83.02,88.94,525,1050,583.88,2,1
EFC,2024-01-09,90.89,92.92,851,676,516.42,2,0
EFC,2024-01-10,80.99,94.67,1007,785,437.16,1,0
EFC,2024-01-11,82.17,73.56,752,721,714.41,2,1
EFC,2024-01-12,94.41,97.35,889,881,708.0,1,0
EFC,2024-01-13,81.66,95.05,635,334,495.5,3,2
EFC,2024-01-14,71.32,79.02,570,901,443.2,3,2
EFC,2024-01-15,72.71,77.51,895,743,469.07,3,1
EFC,2024-01-16,79.12,74.54,758,928,601.95,4,1
EFC,2024-01-17,68.27,61.91,636,978,571.72,2,0
EFC,2024-01-18,66.3,56.69,808,1198,549.36,3,1
EFC,2024-01-19,91.81,85.54,881,1133,481.59,5,1
EFC,2024-01-20,83.25,91.01,675,1138,537.71,2,0
EFC,2024-01-21,70.35,63.76,562,799,450.98,2,1
EFC,2024-01-22,100.05,100.16,808,867,577.19,5,1
EFC,2024-01-23,88.48,74.35,874,617,594.27,4,2
EFC,2024-01-24,64.83,69.06,450,739,618.59,3,1
EFC,2024-01-25,37.46,36.8,876,721,525.14,2,1
EFC,2024-01-26,63.49,57.73,1033,1287,686.31,0,0
EFC,2024-01-27,89.64,101.55,753,1063,410.53,3,1
EFC,2024-01-28,95.46,83.24,622,722,668.0,1,0
EFC,2024-01-29,76.79,80.62,899,1024,557.27,3,1
EFC,2024-01-30,107.1,117.37,1108,740,463.69,7,4
EFC,2024-01-31,83.74,92.97,914,961,499.25,3,1
EFC,2024-02-01,61.85,73.91,980,1123,585.73,3,1
EFC,2024-02-02,79.36,94.86,775,1386,547.66,4,3
EFC,2024-02-03,97.43,98.15,927,425,570.25,2,0
EFC,2024-02-04,57.14,65.98,939,1224,540.51,3,1
EFC,2024-02-05,90.67,96.4,833,929,663.57,5,2
EFC,2024-02-06,62.87,63.31,1065,734,491.89,3,1
EFC,2024-02-07,102.22,106.69,1083,490,289.98,4,2
EFC,2024-02-08,79.5,67.92,980,888,667.1,0,0
EFC,2024-02-09,83.63,96.25,879,860,490.84,2,0
EFC,2024-02-10,92.06,101.83,1204,634,474.3,2,0
EFC,2024-02-11,85.2,89.47,839,890,674.3,2,0
EFC,2024-02-12,59.86,67.36,1005,675,674.37,1,0
EFC,2024-02-13,63.23,53.04,826,903,644.64,4,2
EFC,2024-02-14,110.17,130.83,372,817,493.18,4,2
EFC,2024-02-15,87.25,85.24,745,714,719.61,4,2
EFC,2024-02-16,77.62,83.54,682,1467,496.39,2,1
EFC,2024-02-17,91.17,96.66,781,1063,548.08,5,3
EFC,2024-02-18,78.75,92.55,1079,1041,331.18,6,4
EFC,2024-02-19,108.29,100.98,1042,922,650.01,3,2
EFC,2024-02-20,90.28,85.71,1027,839,624.37,3,1
EFC,2024-02-21,62.58,66.09,834,983,472.04,4,1
EFC,2024-02-22,71.99,76.16,1085,1124,349.29,1,0
EFC,2024-02-23,78.72,76.7,598,1011,524.91,3,1
EFC,2024-02-24,68.19,61.98,582,877,425.63,4,1
EFC,2024-02-25,68.75,57.06,596,979,572.4,4,2
EFC,2024-02-26,84.63,95.88,557,1086,483.32,2,1
EFC,2024-02-27,101.47,116.81,922,531,419.25,3,1
EFC,2024-02-28,64.52,53.26,661,892,520.91,4,2
EFC,2024-02-29,111.96,127.17,682,767,485.69,4,1
EFC,2024-03-01,94.09,97.42,1122,956,441.37,3,1
EFC,2024-03-02,84.17,73.94,783,1024,567.36,4,2
EFC,2024-03-03,86.79,80.32,810,904,520.09,1,0
EFC,2024-03-04,93.68,108.35,738,1152,479.09,3,1
EFC,2024-03-05,71.98,73.87,826,1036,623.01,4,2
EFC,2024-03-06,66.49,73.42,1089,1007,484.95,3,2
EFC,2024-03-07,96.58,79.84,575,684,625.64,7,4
EFC,2024-03-08,77.44,81.44,803,418,700.77,3,1
EFC,2024-03-09,75.46,66.9,615,822,429.22,4,2
EFC,2024-03-10,67.88,64.36,645,447,591.15,4,2
EFC,2024-03-11,80.61,73.62,745,922,385.68,5,2
EFC,2024-03-12,78.62,76.12,811,492,475.06,4,2
EFC,2024-03-13,72.08,81.9,803,1305,649.68,0,0
EFC,2024-03-14,108.75,94.02,913,692,698.88,2,0
EFC,2024-03-15,86.43,72.36,820,745,648.46,6,3
EFC,2024-03-16,93.44,95.46,503,937,487.36,4,1
EFC,2024-03-17,104.13,112.3,985,1123,528.8,1,0
EFC,2024-03-18,99.94,117.31,830,861,487.8,4,2
EFC,2024-03-19,99.3,91.99,852,819,470.26,3,2
EFC,2024-03-20,81.59,70.71,794,911,518.1,1,0
EFC,2024-03-21,85.33,92.25,639,1025,489.92,4,1
EFC,2024-03-22,87.88,103.37,364,501,493.29,5,2
EFC,2024-03-23,78.59,90.52,761,1330,342.6,5,1
EFC,2024-03-24,86.63,92.68,818,1253,475.45,1,0
EFC,2024-03-25,60.23,54.83,960,1069,661.04,2,0
EFC,2024-03-26,88.47,83.73,1021,1026,547.59,4,2
EFC,2024-03-27,78.3,63.25,895,978,555.4,5,3
EFC,2024-03-28,91.85,102.3,546,1298,688.01,1,0
EFC,2024-03-29,70.43,71.76,718,796,541.73,2,0
EFC,2024-03-30,91.38,73.22,761,780,571.75,3,2
EFC,2024-03-31,85.99,69.02,521,416,636.61,5,3
EFC,2024-04-01,82.08,87.58,1015,1131,471.96,2,1
EFC,2024-04-02,100.65,114.01,905,676,304.07,2,1
EFC,2024-04-03,90.29,81.97,408,1005,247.57,2,0
EFC,2024-04-04,81.82,80.82,697,993,694.77,1,0
EFC,2024-04-05,82.05,74.12,900,710,445.65,2,1
EFC,2024-04-06,105.26,113.8,764,650,532.45,2,0
EFC,2024-04-07,61.3,56.55,740,1012,554.15,4,1
EFC,2024-04-08,85.49,84.18,599,1157,593.07,7,3
EFC,2024-04-09,55.05,55.08,891,869,444.04,0,0
EFC,2024-04-10,65.34,52.79,965,995,614.45,5,2
EFC,2024-04-11,76.18,74.13,1135,1240,410.57,0,0
EFC,2024-04-12,104.49,114.81,919,789,564.22,4,1
EFC,2024-04-13,76.57,64.82,1378,1175,653.81,2,1
EFC,2024-04-14,49.02,57.65,846,749,502.86,2,1
EFC,2024-04-15,90.31,76.63,586,857,629.89,6,3
EFC,2024-04-16,75.04,82.06,538,808,457.51,0,0
EFC,2024-04-17,63.01,70.7,664,1328,356.88,1,0
EFC,2024-04-18,69.58,72.55,470,869,501.59,4,1
EFC,2024-04-19,72.22,62.88,1040,970,772.61,2,1
EFC,2024-04-20,86.7,82.39,950,854,419.36,4,1
EFC,2024-04-21,68.55,74.35,649,1052,572.41,5,2
EFC,2024-04-22,60.93,65.7,559,899,654.81,2,1
EFC,2024-04-23,95.81,87.07,825,1042,500.94,4,2
EFC,2024-04-24,89.65,100.38,734,702,431.6,2,0
EFC,2024-04-25,90.64,93.27,672,813,665.91,2,1
EFC,2024-04-26,71.84,61.12,1268,649,647.0,4,1
EFC,2024-04-27,87.58,82.6,851,767,506.03,7,2
EFC,2024-04-28,65.35,56.03,575,819,545.93,0,0
EFC,2024-04-29,90.34,106.86,660,1150,701.37,4,2
EFC,2024-04-30,92.6,74.95,907,1145,578.38,4,2
EFC,2024-05-01,82.31,85.57,762,1225,542.56,4,1
EFC,2024-05-02,66.52,56.18,831,1100,541.58,4,2
EFC,2024-05-03,110.79,99.63,894,867,376.47,4,1
EFC,2024-05-04,84.24,92.65,878,1254,321.14,1,0
EFC,2024-05-05,74.78,82.62,984,641,628.9,3,1
EFC,2024-05-06,100.48,89.26,963,974,603.29,2,0
EFC,2024-05-07,91.73,100.87,768,533,512.37,1,0
EFC,2024-05-08,70.9,64.28,607,618,470.18,2,0
EFC,2024-05-09,73.47,65.64,733,829,340.55,4,2
EFC,2024-05-10,87.32,86.96,955,1056,525.95,1,0
EFC,2024-05-11,76.76,74.01,935,1182,619.36,6,3
EFC,2024-05-12,86.21,100.72,654,1081,484.01,2,0
EFC,2024-05-13,58.18,58.61,1020,533,477.39,2,0
EFC,2024-05-14,63.3,71.33,532,743,507.71,6,2
EFC,2024-05-15,79.46,92.12,803,1232,566.99,7,5
EFC,2024-05-16,88.64,76.29,696,857,406.92,4,2
EFC,2024-05-17,89.98,86.3,1031,637,510.6,4,2
EFC,2024-05-18,56.11,53.17,473,941,591.83,0,0
EFC,2024-05-19,82.1,70.68,743,1149,634.24,2,0
EFC,2024-05-20,60.61,55.11,597,959,451.01,9,6
EFC,2024-05-21,88.5,97.99,885,595,568.45,4,1
EFC,2024-05-22,60.29,52.65,883,643,423.45,5,3
EFC,2024-05-23,66.19,60.56,880,1112,570.71,4,1
EFC,2024-05-24,107.74,125.46,117,949,502.69,2,0
EFC,2024-05-25,70.84,78.0,948,1196,476.87,5,2
EFC,2024-05-26,84.58,89.58,1065,780,623.9,7,3
EFC,2024-05-27,40.51,42.65,953,953,537.2,3,1
