sku_id,sku_name,category,sub_category,cost,price,supplier_id,weight
SKU00334,Product SKU00334,Sports,Outdoor,90.31,130.11,SUP051,27.14
SKU00335,Product SKU00335,Pet Supplies,Other Pets,174.84,376.24,SUP052,40.35
SKU00336,Product SKU00336,Sports,Outdoor,132.44,278.12,SUP008,42.47
SKU00337,Product SKU00337,Grocery,Dry Goods,51.43,94.44,SUP042,11.14
SKU00338,Product SKU00338,Apparel,Women,197.56,479.53,SUP053,2.07
SKU00339,Product SKU00339,Apparel,Men,141.7,340.48,SUP004,9.11
SKU00340,Product SKU00340,Apparel,Women,114.45,273.55,SUP039,1.79
SKU00341,Product SKU00341,Pet Supplies,Cat,140.09,222.26,SUP029,46.23
SKU00342,Product SKU00342,Home & Kitchen,Cookware,194.27,471.6,SUP045,23.76
SKU00343,Product SKU00343,Health & Beauty,Personal Care,172.68,396.8,SUP026,16.02
SKU00344,Product SKU00344,Health & Beauty,Personal Care,166.13,207.35,SUP035,29.85
SKU00345,Product SKU00345,Office Supplies,Writing,47.54,64.5,SUP006,3.94
SKU00346,Product SKU00346,Pet Supplies,Dog,139.87,229.64,SUP057,36.27
SKU00347,Product SKU00347,Automotive,Accessories,14.94,24.05,SUP039,27.02
SKU00348,Product SKU00348,Health & Beauty,Skincare,158.56,255.98,SUP006,31.33
SKU00349,Product SKU00349,Sports,Team Sports,177.42,354.95,SUP054,11.72
SKU00350,Product SKU00350,Pet Supplies,Other Pets,6.83,15.92,SUP002,1.16
SKU00351,Product SKU00351,Health & Beauty,Personal Care,175.19,330.69,SUP003,46.96
SKU00352,Product SKU00352,Apparel,Women,160.16,399.97,SUP034,17.6
SKU00353,Product SKU00353,Office Supplies,Writing,153.9,265.09,SUP012,24.05
SKU00354,Product SKU00354,Pet Supplies,Cat,126.25,294.89,SUP041,49.21
SKU00355,Product SKU00355,Office Supplies,Paper,154.12,268.65,SUP031,21.13
SKU00356,Product SKU00356,Toys,Action Figures,148.04,223.6,SUP022,5.61
SKU00357,Product SKU00357,Toys,Puzzles,72.22,113.63,SUP007,14.89
SKU00358,Product SKU00358,Apparel,Women,48.25,60.54,SUP027,0.99
SKU00359,Product SKU00359,Office Supplies,Writing,197.57,346.95,SUP043,19.28
SKU00360,Product SKU00360,Automotive,Parts,136.57,202.63,SUP030,47.5
SKU00361,Product SKU00361,Home & Kitchen,Cookware,157.7,207.57,SUP017,20.94
SKU00362,Product SKU00362,Toys,Educational,176.07,427.52,SUP050,23.42
SKU00363,Product SKU00363,Automotive,Parts,123.46,174.96,SUP043,49.56
SKU00364,Product SKU00364,Grocery,Beverages,47.87,116.11,SUP027,32.52
SKU00365,Product SKU00365,Electronics,Laptop,122.33,228.33,SUP034,11.61
SKU00366,Product SKU00366,Toys,Puzzles,36.95,54.93,SUP049,9.4
SKU00367,Product SKU00367,Office Supplies,Storage,156.36,258.8,SUP029,2.99
SKU00368,Product SKU00368,Electronics,Laptop,193.88,455.41,SUP018,46.39
SKU00369,Product SKU00369,Grocery,Dry Goods,198.99,283.77,SUP060,19.87
SKU00370,Product SKU00370,Health & Beauty,Supplements,152.13,320.21,SUP057,7.78
SKU00371,Product SKU00371,Office Supplies,Paper,163.53,243.95,SUP002,11.27
SKU00372,Product SKU00372,Pet Supplies,Dog,108.32,213.48,SUP046,29.05
SKU00373,Product SKU00373,Apparel,Women,20.11,47.07,SUP036,13.35
SKU00374,Product SKU00374,Electronics,Audio,27.64,65.1,SUP006,47.79
SKU00375,Product SKU00375,Sports,Fitness,172.7,388.98,SUP030,32.8
SKU00376,Product SKU00376,Home & Kitchen,Decor,111.07,145.84,SUP054,20.48
SKU00377,Product SKU00377,Apparel,Women,75.79,116.54,SUP060,36.2
SKU00378,Product SKU00378,Health & Beauty,Personal Care,100.18,130.77,SUP046,11.09
SKU00379,Product SKU00379,Health & Beauty,Supplements,137.29,178.34,SUP054,42.58
SKU00380,Product SKU00380,Office Supplies,Writing,100.04,182.55,SUP016,29.66
SKU00381,Product SKU00381,Office Supplies,Storage,165.29,273.08,SUP010,33.93
SKU00382,Product SKU00382,Automotive,Parts,114.01,176.39,SUP059,43.94
SKU00383,Product SKU00383,Pet Supplies,Other Pets,159.89,328.73,SUP048,42.54
SKU00384,Product SKU00384,Apparel,Men,173.72,368.44,SUP018,41.87
SKU00385,Product SKU00385,Automotive,Accessories,140.1,291.99,SUP060,30.97
SKU00386,Product SKU00386,Grocery,Beverages,151.04,212.39,SUP053,44.06
SKU00387,Product SKU00387,Electronics,Accessories,174.63,216.2,SUP047,41.31
SKU00388,Product SKU00388,Health & Beauty,Personal Care,27.52,45.01,SUP038,37.2
SKU00389,Product SKU00389,Office Supplies,Paper,33.83,76.57,SUP029,41.62
SKU00390,Product SKU00390,Grocery,Beverages,102.48,123.83,SUP023,14.42
SKU00391,Product SKU00391,Toys,Puzzles,124.15,307.34,SUP049,31.63
SKU00392,Product SKU00392,Grocery,Beverages,53.44,108.17,SUP030,27.05
SKU00393,Product SKU00393,Toys,Educational,156.41,209.44,SUP045,38.08
SKU00394,Product SKU00394,Sports,Team Sports,109.17,267.67,SUP025,17.16
SKU00395,Product SKU00395,Sports,Outdoor,127.26,306.9,SUP003,5.22
SKU00396,Product SKU00396,Toys,Puzzles,187.57,392.82,SUP031,3.49
SKU00397,Product SKU00397,Automotive,Accessories,61.59,130.61,SUP043,3.46
SKU00398,Product SKU00398,Apparel,Women,117.27,193.45,SUP003,31.08
SKU00399,Product SKU00399,Apparel,Kids,11.06,25.8,SUP038,48.68
SKU00400,Product SKU00400,Toys,Educational,193.84,421.51,SUP056,6.59
SKU00401,Product SKU00401,Office Supplies,Paper,152.14,187.43,SUP034,1.2
SKU00402,Product SKU00402,Office Supplies,Paper,66.07,121.25,SUP047,38.54
SKU00403,Product SKU00403,Apparel,Women,137.29,244.33,SUP056,13.75
SKU00404,Product SKU00404,Apparel,Men,199.43,349.81,SUP031,22.62
SKU00405,Product SKU00405,Health & Beauty,Supplements,34.4,76.82,SUP040,34.71
SKU00406,Product SKU00406,Automotive,Parts,45.71,59.75,SUP055,34.06
SKU00407,Product SKU00407,Toys,Puzzles,131.59,204.65,SUP055,47.55
SKU00408,Product SKU00408,Grocery,Beverages,31.91,56.23,SUP021,47.19
SKU00409,Product SKU00409,Office Supplies,Storage,85.11,172.78,SUP003,19.94
SKU00410,Product SKU00410,Pet Supplies,Dog,56.29,139.55,SUP016,20.53
SKU00411,Product SKU00411,Health & Beauty,Skincare,179.03,268.36,SUP048,10.73
SKU00412,Product SKU00412,Home & Kitchen,Cookware,8.16,16.7,SUP007,18.49
SKU00413,Product SKU00413,Home & Kitchen,Cookware,173.14,314.28,SUP011,48.41
SKU00414,Product SKU00414,Health & Beauty,Skincare,38.73,90.21,SUP003,38.85
SKU00415,Product SKU00415,Toys,Educational,154.64,355.4,SUP019,38.08
SKU00416,Product SKU00416,Toys,Action Figures,125.99,172.68,SUP028,1.72
SKU00417,Product SKU00417,Apparel,Men,184.33,368.96,SUP034,39.85
SKU00418,Product SKU00418,Automotive,Parts,97.34,131.65,SUP011,6.35
SKU00419,Product SKU00419,Apparel,Men,137.74,242.34,SUP040,10.11
SKU00420,Product SKU00420,Automotive,Parts,99.34,127.5,SUP032,29.14
SKU00421,Product SKU00421,Pet Supplies,Dog,55.26,123.61,SUP015,15.59
SKU00422,Product SKU00422,Office Supplies,Storage,92.13,111.95,SUP017,3.72
SKU00423,Product SKU00423,Office Supplies,Writing,79.71,145.38,SUP043,30.04
SKU00424,Product SKU00424,Electronics,Audio,59.75,125.68,SUP058,43.02
SKU00425,Product SKU00425,Health & Beauty,Personal Care,156.41,195.75,SUP035,24.08
SKU00426,Product SKU00426,Apparel,Men,22.78,34.5,SUP029,49.33
SKU00427,Product SKU00427,Toys,Puzzles,30.21,55.84,SUP020,30.95
SKU00428,Product SKU00428,Automotive,Accessories,141.09,271.96,SUP030,0.59
SKU00429,Product SKU00429,Health & Beauty,Skincare,66.64,124.82,SUP025,4.48
SKU00430,Product SKU00430,Office Supplies,Paper,71.42,88.79,SUP016,4.02
SKU00431,Product SKU00431,Automotive,Accessories,80.59,110.61,SUP037,28.42
SKU00432,Product SKU00432,Health & Beauty,Personal Care,138.51,310.37,SUP019,10.09
SKU00433,Product SKU00433,Electronics,Audio,35.16,46.97,SUP018,31.86
SKU00434,Product SKU00434,Electronics,Mobile,141.88,176.08,SUP059,46.82
SKU00435,Product SKU00435,Pet Supplies,Other Pets,12.29,23.4,SUP032,35.48
SKU00436,Product SKU00436,Health & Beauty,Skincare,174.45,371.28,SUP039,40.11
SKU00437,Product SKU00437,Toys,Educational,69.21,156.36,SUP041,4.1
SKU00438,Product SKU00438,Sports,Team Sports,179.17,342.55,SUP017,40.88
SKU00439,Product SKU00439,Apparel,Kids,91.56,186.48,SUP007,26.37
SKU00440,Product SKU00440,Electronics,Accessories,146.85,191.8,SUP051,3.11
SKU00441,Product SKU00441,Office Supplies,Paper,50.93,71.68,SUP038,43.6
SKU00442,Product SKU00442,Toys,Puzzles,45.4,112.08,SUP009,16.91
SKU00443,Product SKU00443,Home & Kitchen,Cookware,38.06,84.74,SUP021,32.97
SKU00444,Product SKU00444,Automotive,Parts,100.64,193.43,SUP013,35.99
SKU00445,Product SKU00445,Apparel,Kids,47.23,117.85,SUP057,48.74
SKU00446,Product SKU00446,Toys,Puzzles,130.76,190.83,SUP033,34.04
SKU00447,Product SKU00447,Health & Beauty,Skincare,16.3,20.21,SUP017,12.96
SKU00448,Product SKU00448,Office Supplies,Writing,93.6,217.97,SUP048,36.39
SKU00449,Product SKU00449,Toys,Educational,149.06,261.32,SUP030,17.36
SKU00450,Product SKU00450,Home & Kitchen,Appliances,75.47,187.46,SUP049,2.1
SKU00451,Product SKU00451,Sports,Team Sports,173.67,339.05,SUP047,21.99
SKU00452,Product SKU00452,Automotive,Accessories,145.6,266.84,SUP006,43.68
SKU00453,Product SKU00453,Automotive,Parts,180.34,315.28,SUP017,13.91
SKU00454,Product SKU00454,Grocery,Dry Goods,119.29,284.63,SUP030,10.61
SKU00455,Product SKU00455,Toys,Puzzles,125.35,253.34,SUP048,36.68
SKU00456,Product SKU00456,Health & Beauty,Personal Care,28.05,59.76,SUP025,45.46
SKU00457,Product SKU00457,Toys,Educational,37.58,56.7,SUP044,48.57
SKU00458,Product SKU00458,Sports,Outdoor,37.83,87.41,SUP002,24.66
SKU00459,Product SKU00459,Pet Supplies,Other Pets,50.95,118.81,SUP021,22.32
SKU00460,Product SKU00460,Pet Supplies,Dog,103.93,173.25,SUP042,29.69
SKU00461,Product SKU00461,Home & Kitchen,Decor,34.38,58.73,SUP053,48.47
SKU00462,Product SKU00462,Office Supplies,Storage,53.11,109.08,SUP020,16.33
SKU00463,Product SKU00463,Automotive,Parts,155.15,212.58,SUP009,48.49
SKU00464,Product SKU00464,Electronics,Mobile,91.85,138.41,SUP020,3.77
SKU00465,Product SKU00465,Office Supplies,Paper,35.61,66.79,SUP007,16.92
SKU00466,Product SKU00466,Sports,Team Sports,166.12,292.4,SUP009,12.51
SKU00467,Product SKU00467,Automotive,Accessories,124.19,263.14,SUP024,8.44
SKU00468,Product SKU00468,Grocery,Beverages,35.19,43.91,SUP038,36.85
SKU00469,Product SKU00469,Apparel,Women,133.43,242.44,SUP042,42.22
SKU00470,Product SKU00470,Home & Kitchen,Cookware,161.52,316.73,SUP040,43.43
SKU00471,Product SKU00471,Automotive,Accessories,42.76,57.53,SUP003,13.56
SKU00472,Product SKU00472,Toys,Educational,13.3,25.14,SUP029,46.84
SKU00473,Product SKU00473,Office Supplies,Paper,9.79,13.3,SUP055,22.66
SKU00474,Product SKU00474,Toys,Educational,186.91,301.11,SUP044,25.41
SKU00475,Product SKU00475,Toys,Puzzles,10.23,14.25,SUP058,49.33
SKU00476,Product SKU00476,Toys,Educational,193.09,232.95,SUP026,47.6
SKU00477,Product SKU00477,Health & Beauty,Skincare,128.55,299.3,SUP008,22.79
SKU00478,Product SKU00478,Office Supplies,Paper,104.09,191.06,SUP043,33.38
SKU00479,Product SKU00479,Sports,Team Sports,29.65,36.74,SUP041,15.47
SKU00480,Product SKU00480,Pet Supplies,Dog,141.53,206.97,SUP004,33.7
SKU00481,Product SKU00481,Toys,Educational,194.04,256.53,SUP009,33.66
SKU00482,Product SKU00482,Pet Supplies,Dog,89.86,209.25,SUP005,8.94
SKU00483,Product SKU00483,Grocery,Dry Goods,139.14,318.57,SUP038,47.24
SKU00484,Product SKU00484,Sports,Fitness,137.28,253.46,SUP022,30.93
SKU00485,Product SKU00485,Apparel,Kids,174.04,337.95,SUP001,1.62
SKU00486,Product SKU00486,Health & Beauty,Skincare,186.33,390.62,SUP009,33.86
SKU00487,Product SKU00487,Grocery,Beverages,44.7,91.93,SUP052,19.75
SKU00488,Product SKU00488,Apparel,Men,130.94,175.27,SUP043,32.93
SKU00489,Product SKU00489,Electronics,Laptop,199.88,252.38,SUP001,48.86
SKU00490,Product SKU00490,Toys,Educational,82.57,192.55,SUP038,39.14
SKU00491,Product SKU00491,Toys,Educational,114.27,246.82,SUP012,43.94
SKU00492,Product SKU00492,Health & Beauty,Skincare,82.02,133.29,SUP009,33.41
SKU00493,Product SKU00493,Automotive,Parts,161.95,354.83,SUP048,39.91
SKU00494,Product SKU00494,Home & Kitchen,Cookware,88.25,199.73,SUP029,6.1
SKU00495,Product SKU00495,Toys,Puzzles,109.81,132.59,SUP038,16.3
SKU00496,Product SKU00496,Home & Kitchen,Cookware,74.56,127.87,SUP033,34.8
SKU00497,Product SKU00497,Sports,Team Sports,78.93,140.76,SUP003,11.95
SKU00498,Product SKU00498,Grocery,Beverages,75.9,113.5,SUP030,3.75
SKU00499,Product SKU00499,Electronics,Mobile,121.48,251.3,SUP031,31.01
SKU00500,Product SKU00500,Automotive,Accessories,93.77,158.82,SUP044,43.18
SKU00501,Product SKU00501,Home & Kitchen,Cookware,104.78,191.01,SUP046,1.38
SKU00502,Product SKU00502,Office Supplies,Paper,69.57,117.87,SUP058,20.0
SKU00503,Product SKU00503,Home & Kitchen,Cookware,116.87,221.31,SUP039,30.43
SKU00504,Product SKU00504,Apparel,Men,153.45,346.32,SUP009,35.93
SKU00505,Product SKU00505,Health & Beauty,Personal Care,191.19,233.96,SUP041,9.87
SKU00506,Product SKU00506,Pet Supplies,Other Pets,3.5,7.15,SUP046,44.91
SKU00507,Product SKU00507,Toys,Action Figures,50.21,120.76,SUP039,3.11
SKU00508,Product SKU00508,Grocery,Beverages,187.02,309.91,SUP030,5.16
SKU00509,Product SKU00509,Grocery,Snacks,98.2,150.62,SUP028,14.32
SKU00510,Product SKU00510,Home & Kitchen,Decor,62.84,141.01,SUP008,27.0
SKU00511,Product SKU00511,Grocery,Snacks,63.64,126.86,SUP056,35.84
SKU00512,Product SKU00512,Sports,Outdoor,55.98,97.27,SUP029,6.18
SKU00513,Product SKU00513,Sports,Outdoor,37.87,78.98,SUP022,9.15
SKU00514,Product SKU00514,Office Supplies,Writing,105.98,224.86,SUP027,5.43
SKU00515,Product SKU00515,Home & Kitchen,Cookware,114.33,175.33,SUP028,48.15
SKU00516,Product SKU00516,Toys,Puzzles,97.74,219.7,SUP017,27.56
SKU00517,Product SKU00517,Toys,Educational,10.6,21.44,SUP044,47.58
SKU00518,Product SKU00518,Office Supplies,Paper,121.12,274.33,SUP006,44.22
SKU00519,Product SKU00519,Home & Kitchen,Appliances,47.16,69.59,SUP028,30.59
SKU00520,Product SKU00520,Home & Kitchen,Decor,83.38,191.09,SUP048,45.01
SKU00521,Product SKU00521,Toys,Educational,71.98,108.54,SUP036,39.05
SKU00522,Product SKU00522,Electronics,Accessories,56.41,128.02,SUP043,21.24
SKU00523,Product SKU00523,Home & Kitchen,Cookware,134.17,177.67,SUP023,31.23
SKU00524,Product SKU00524,Automotive,Parts,91.45,179.48,SUP019,8.48
SKU00525,Product SKU00525,Pet Supplies,Cat,147.9,343.37,SUP023,10.92
SKU00526,Product SKU00526,Home & Kitchen,Decor,20.95,25.78,SUP033,32.13
SKU00527,Product SKU00527,Sports,Fitness,122.2,233.49,SUP043,11.67
SKU00528,Product SKU00528,Office Supplies,Paper,79.4,156.64,SUP055,24.89
SKU00529,Product SKU00529,Home & Kitchen,Cookware,197.58,272.14,SUP055,34.79
SKU00530,Product SKU00530,Grocery,Beverages,82.06,144.15,SUP008,35.91
SKU00531,Product SKU00531,Health & Beauty,Personal Care,139.1,346.17,SUP015,6.51
SKU00532,Product SKU00532,Automotive,Parts,22.61,48.42,SUP039,28.96
SKU00533,Product SKU00533,Health & Beauty,Skincare,56.28,73.35,SUP012,4.37
SKU00534,Product SKU00534,Health & Beauty,Personal Care,179.05,259.52,SUP049,16.24
SKU00535,Product SKU00535,Health & Beauty,Supplements,46.88,77.89,SUP023,3.56
SKU00536,Product SKU00536,Electronics,Laptop,104.77,134.93,SUP056,40.04
SKU00537,Product SKU00537,Apparel,Kids,48.27,91.81,SUP043,44.02
SKU00538,Product SKU00538,Automotive,Parts,130.87,247.72,SUP010,16.28
SKU00539,Product SKU00539,Electronics,Mobile,67.93,140.64,SUP048,49.71
SKU00540,Product SKU00540,Grocery,Dry Goods,133.04,256.12,SUP025,36.56
SKU00541,Product SKU00541,Automotive,Accessories,94.11,120.29,SUP022,28.16
SKU00542,Product SKU00542,Apparel,Women,191.61,273.6,SUP020,34.53
SKU00543,Product SKU00543,Toys,Puzzles,41.78,79.24,SUP039,4.92
SKU00544,Product SKU00544,Home & Kitchen,Appliances,91.17,199.03,SUP010,17.44
SKU00545,Product SKU00545,Apparel,Kids,133.65,298.59,SUP004,46.37
SKU00546,Product SKU00546,Home & Kitchen,Cookware,48.46,83.31,SUP029,7.71
SKU00547,Product SKU00547,Automotive,Accessories,198.51,477.44,SUP039,27.04
SKU00548,Product SKU00548,Office Supplies,Writing,168.72,316.73,SUP018,31.22
SKU00549,Product SKU00549,Sports,Team Sports,19.65,42.87,SUP008,6.47
SKU00550,Product SKU00550,Toys,Action Figures,165.56,366.99,SUP008,35.47
SKU00551,Product SKU00551,Health & Beauty,Personal Care,9.16,14.6,SUP044,13.23
SKU00552,Product SKU00552,Pet Supplies,Cat,73.31,96.32,SUP034,46.85
SKU00553,Product SKU00553,Health & Beauty,Skincare,111.65,178.33,SUP015,19.91
SKU00554,Product SKU00554,Automotive,Parts,90.55,179.36,SUP001,25.83
SKU00555,Product SKU00555,Sports,Outdoor,184.04,339.75,SUP014,49.61
SKU00556,Product SKU00556,Apparel,Women,170.58,250.93,SUP019,46.54
SKU00557,Product SKU00557,Toys,Educational,25.04,56.66,SUP001,19.09
SKU00558,Product SKU00558,Office Supplies,Storage,175.84,409.44,SUP028,40.32
SKU00559,Product SKU00559,Apparel,Men,158.43,252.87,SUP025,4.14
SKU00560,Product SKU00560,Grocery,Snacks,81.79,116.6,SUP015,34.78
SKU00561,Product SKU00561,Grocery,Snacks,70.53,174.09,SUP054,32.08
SKU00562,Product SKU00562,Toys,Educational,164.85,226.22,SUP026,43.11
SKU00563,Product SKU00563,Electronics,Audio,184.71,338.61,SUP002,30.35
SKU00564,Product SKU00564,Office Supplies,Paper,153.43,218.99,SUP056,25.18
SKU00565,Product SKU00565,Toys,Puzzles,80.94,112.53,SUP028,18.44
SKU00566,Product SKU00566,Pet Supplies,Cat,15.5,19.12,SUP046,6.84
SKU00567,Product SKU00567,Automotive,Accessories,192.7,368.9,SUP008,48.29
SKU00568,Product SKU00568,Automotive,Parts,87.63,140.68,SUP021,25.36
SKU00569,Product SKU00569,Apparel,Kids,89.02,119.05,SUP030,32.08
SKU00570,Product SKU00570,Toys,Educational,44.78,89.8,SUP028,32.55
SKU00571,Product SKU00571,Home & Kitchen,Appliances,32.1,41.08,SUP028,39.06
SKU00572,Product SKU00572,Pet Supplies,Cat,93.04,118.68,SUP034,49.74
SKU00573,Product SKU00573,Home & Kitchen,Cookware,13.44,28.27,SUP056,49.19
SKU00574,Product SKU00574,Health & Beauty,Personal Care,49.36,68.36,SUP022,6.16
SKU00575,Product SKU00575,Sports,Outdoor,62.05,82.61,SUP050,34.64
SKU00576,Product SKU00576,Apparel,Men,14.33,26.69,SUP033,49.84
SKU00577,Product SKU00577,Home & Kitchen,Decor,163.17,326.3,SUP033,15.38
SKU00578,Product SKU00578,Sports,Outdoor,125.53,236.64,SUP023,21.36
SKU00579,Product SKU00579,Apparel,Men,27.88,65.59,SUP007,22.54
SKU00580,Product SKU00580,Apparel,Women,40.54,68.03,SUP013,20.77
SKU00581,Product SKU00581,Apparel,Kids,165.85,357.19,SUP010,38.49
SKU00582,Product SKU00582,Home & Kitchen,Appliances,4.18,7.28,SUP050,24.12
SKU00583,Product SKU00583,Office Supplies,Writing,5.8,8.92,SUP049,38.04
SKU00584,Product SKU00584,Pet Supplies,Other Pets,29.15,55.27,SUP029,10.84
SKU00585,Product SKU00585,Pet Supplies,Other Pets,4.4,6.66,SUP041,48.8
SKU00586,Product SKU00586,Pet Supplies,Cat,160.7,393.31,SUP056,24.44
SKU00587,Product SKU00587,Toys,Educational,23.73,45.38,SUP029,22.77
SKU00588,Product SKU00588,Home & Kitchen,Cookware,169.18,224.59,SUP029,24.46
SKU00589,Product SKU00589,Health & Beauty,Supplements,31.71,51.44,SUP038,36.89
SKU00590,Product SKU00590,Electronics,Accessories,96.25,162.53,SUP033,19.78
SKU00591,Product SKU00591,Home & Kitchen,Cookware,92.97,206.44,SUP030,44.62
SKU00592,Product SKU00592,Office Supplies,Paper,191.16,424.94,SUP004,15.84
SKU00593,Product SKU00593,Toys,Action Figures,138.25,244.55,SUP005,12.81
SKU00594,Product SKU00594,Home & Kitchen,Decor,168.49,210.6,SUP039,45.1
SKU00595,Product SKU00595,Grocery,Beverages,93.37,189.39,SUP030,33.0
SKU00596,Product SKU00596,Pet Supplies,Other Pets,179.23,363.42,SUP051,30.74
SKU00597,Product SKU00597,Electronics,Audio,15.2,28.48,SUP059,7.59
SKU00598,Product SKU00598,Pet Supplies,Other Pets,148.01,276.17,SUP013,34.04
SKU00599,Product SKU00599,Toys,Puzzles,10.25,13.43,SUP031,35.84
SKU00600,Product SKU00600,Grocery,Dry Goods,16.27,21.03,SUP004,0.7
SKU00601,Product SKU00601,Office Supplies,Paper,191.39,413.17,SUP052,17.73
SKU00602,Product SKU00602,Toys,Puzzles,60.71,100.45,SUP006,38.76
SKU00603,Product SKU00603,Grocery,Snacks,132.95,191.55,SUP012,8.79
SKU00604,Product SKU00604,Electronics,Laptop,21.48,44.21,SUP046,38.24
SKU00605,Product SKU00605,Office Supplies,Writing,54.48,66.86,SUP034,4.2
SKU00606,Product SKU00606,Grocery,Snacks,193.64,306.74,SUP011,38.48
SKU00607,Product SKU00607,Toys,Action Figures,125.68,213.22,SUP059,10.36
SKU00608,Product SKU00608,Health & Beauty,Supplements,26.03,52.05,SUP027,38.75
SKU00609,Product SKU00609,Toys,Puzzles,129.49,244.66,SUP039,2.19
SKU00610,Product SKU00610,Electronics,Accessories,193.76,433.7,SUP005,14.71
SKU00611,Product SKU00611,Toys,Educational,196.03,388.62,SUP036,29.16
SKU00612,Product SKU00612,Automotive,Accessories,150.12,338.57,SUP017,32.86
SKU00613,Product SKU00613,Pet Supplies,Dog,27.36,44.86,SUP022,46.41
SKU00614,Product SKU00614,Home & Kitchen,Decor,46.47,78.25,SUP043,21.66
SKU00615,Product SKU00615,Apparel,Women,89.0,177.72,SUP020,47.16
SKU00616,Product SKU00616,Automotive,Parts,49.66,67.44,SUP039,9.95
SKU00617,Product SKU00617,Home & Kitchen,Cookware,177.61,362.25,SUP036,14.37
SKU00618,Product SKU00618,Automotive,Accessories,163.56,379.42,SUP053,42.34
SKU00619,Product SKU00619,Apparel,Kids,183.95,281.06,SUP045,37.78
SKU00620,Product SKU00620,Grocery,Dry Goods,93.19,213.83,SUP042,36.45
SKU00621,Product SKU00621,Automotive,Accessories,155.74,319.74,SUP002,8.95
SKU00622,Product SKU00622,Toys,Action Figures,109.92,272.61,SUP012,46.88
SKU00623,Product SKU00623,Sports,Outdoor,10.55,14.92,SUP050,6.67
SKU00624,Product SKU00624,Office Supplies,Paper,145.74,329.83,SUP015,10.75
SKU00625,Product SKU00625,Apparel,Men,102.16,234.24,SUP005,36.67
SKU00626,Product SKU00626,Health & Beauty,Skincare,109.36,215.16,SUP033,25.47
SKU00627,Product SKU00627,Grocery,Snacks,60.91,117.83,SUP057,34.48
SKU00628,Product SKU00628,Grocery,Dry Goods,174.92,354.59,SUP043,38.08
SKU00629,Product SKU00629,Toys,Puzzles,33.69,60.64,SUP009,0.57
SKU00630,Product SKU00630,Pet Supplies,Cat,50.84,109.02,SUP010,49.59
