sku_id,sku_name,category,sub_category,cost,price,supplier_id,weight,profit_per_unit,margin_pct
SKU00244,Product SKU00244,Toys,Action Figures,34.4,48.63,SUP018,40.75,14.230000000000004,0.41366279069767453
SKU00245,Product SKU00245,Automotive,Accessories,133.71,251.37,SUP054,18.01,117.66,0.8799641014135068
SKU00246,Product SKU00246,Home & Kitchen,Cookware,175.69,300.46,SUP002,40.85,124.76999999999998,0.7101713244920028
SKU00247,Product SKU00247,Grocery,Dry Goods,88.95,150.33,SUP023,23.19,61.38000000000001,0.6900505902192243
SKU00248,Product SKU00248,Sports,Team Sports,61.67,133.94,SUP005,25.19,72.27,1.1718826009404897
SKU00249,Product SKU00249,Electronics,Mobile,47.98,113.69,SUP016,19.26,65.71000000000001,1.3695289704043354
SKU00250,Product SKU00250,Sports,Fitness,109.62,260.72,SUP040,31.25,151.10000000000002,1.3783981025360337
SKU00251,Product SKU00251,Apparel,Men,25.15,60.91,SUP009,31.42,35.76,1.421868787276342
SKU00252,Product SKU00252,Office Supplies,Storage,68.31,94.34,SUP008,39.72,26.03,0.38105694627433756
SKU00253,Product SKU00253,Pet Supplies,Dog,124.77,236.25,SUP030,44.71,111.48,0.8934840105794662
SKU00254,Product SKU00254,Health & Beauty,Supplements,158.14,220.95,SUP011,15.65,62.81,0.3971797141773113
SKU00255,Product SKU00255,Pet Supplies,Other Pets,51.2,110.96,SUP048,1.77,59.75999999999999,1.1671874999999998
SKU00256,Product SKU00256,Home & Kitchen,Appliances,114.84,251.64,SUP020,43.85,136.79999999999998,1.1912225705329151
SKU00257,Product SKU00257,Home & Kitchen,Decor,69.73,158.12,SUP002,5.62,88.39,1.2676036139394808
SKU00258,Product SKU00258,Health & Beauty,Personal Care,169.6,231.63,SUP044,19.92,62.03,0.3657429245283019
SKU00259,Product SKU00259,Automotive,Accessories,159.86,222.99,SUP046,11.54,63.129999999999995,0.39490804453897155
SKU00260,Product SKU00260,Sports,Fitness,145.01,309.75,SUP038,32.09,164.74,1.1360595820977866
SKU00261,Product SKU00261,Sports,Fitness,139.4,265.63,SUP045,12.66,126.22999999999999,0.9055236728837875
SKU00262,Product SKU00262,Health & Beauty,Personal Care,70.45,101.17,SUP039,45.43,30.72,0.43605393896380407
SKU00263,Product SKU00263,Home & Kitchen,Decor,117.51,202.25,SUP051,23.15,84.74,0.7211301165858224
SKU00264,Product SKU00264,Electronics,Accessories,189.56,265.26,SUP035,29.35,75.69999999999999,0.39934585355560237
SKU00265,Product SKU00265,Automotive,Accessories,102.17,203.82,SUP005,1.0,101.64999999999999,0.9949104433786825
SKU00266,Product SKU00266,Grocery,Snacks,174.68,421.29,SUP022,28.3,246.61,1.411781543393634
SKU00267,Product SKU00267,Electronics,Audio,139.94,335.75,SUP053,35.39,195.81,1.3992425325139346
SKU00268,Product SKU00268,Office Supplies,Paper,32.2,62.76,SUP028,30.38,30.559999999999995,0.9490683229813662
SKU00269,Product SKU00269,Toys,Puzzles,85.98,185.49,SUP058,46.72,99.51,1.1573621772505234
SKU00270,Product SKU00270,Office Supplies,Storage,185.26,330.89,SUP010,5.75,145.63,0.786084421893555
SKU00271,Product SKU00271,Automotive,Parts,197.0,451.24,SUP047,6.32,254.24,1.2905583756345178
SKU00272,Product SKU00272,Grocery,Snacks,184.33,429.65,SUP018,25.99,245.31999999999996,1.330873976021266
SKU00273,Product SKU00273,Pet Supplies,Other Pets,119.07,204.65,SUP050,2.83,85.58000000000001,0.7187368774670363
SKU00274,Product SKU00274,Office Supplies,Writing,68.37,153.4,SUP028,0.33,85.03,1.2436741260786894
SKU00275,Product SKU00275,Pet Supplies,Cat,68.03,116.85,SUP021,26.92,48.81999999999999,0.7176245773923268
SKU00276,Product SKU00276,Sports,Fitness,184.13,303.86,SUP018,17.41,119.73000000000002,0.6502471080215066
SKU00277,Product SKU00277,Office Supplies,Paper,148.03,264.66,SUP049,11.31,116.63000000000002,0.7878808349658855
SKU00278,Product SKU00278,Office Supplies,Storage,91.58,126.67,SUP040,8.9,35.09,0.3831622625027299
SKU00279,Product SKU00279,Automotive,Accessories,100.68,175.65,SUP002,45.75,74.97,0.7446364719904648
SKU00280,Product SKU00280,Office Supplies,Writing,73.75,144.16,SUP012,31.65,70.41,0.9547118644067796
SKU00281,Product SKU00281,Office Supplies,Paper,4.59,9.47,SUP023,8.98,4.880000000000001,1.0631808278867105
SKU00282,Product SKU00282,Health & Beauty,Supplements,192.29,267.91,SUP018,20.79,75.62000000000003,0.3932601799365544
SKU00283,Product SKU00283,Pet Supplies,Other Pets,18.9,47.17,SUP057,25.16,28.270000000000003,1.495767195767196
SKU00284,Product SKU00284,Health & Beauty,Personal Care,119.89,154.32,SUP001,37.52,34.42999999999999,0.2871799149220118
SKU00285,Product SKU00285,Grocery,Dry Goods,43.56,103.13,SUP006,10.34,59.56999999999999,1.3675390266299354
SKU00286,Product SKU00286,Sports,Team Sports,39.76,49.6,SUP027,23.66,9.840000000000003,0.24748490945674054
SKU00287,Product SKU00287,Office Supplies,Storage,113.84,146.33,SUP049,38.8,32.49000000000001,0.285400562192551
SKU00288,Product SKU00288,Sports,Team Sports,91.75,172.65,SUP031,22.09,80.9,0.8817438692098093
SKU00289,Product SKU00289,Office Supplies,Writing,81.35,156.8,SUP051,7.85,75.45000000000002,0.9274738783036266
SKU00290,Product SKU00290,Electronics,Mobile,38.02,88.22,SUP019,47.31,50.199999999999996,1.3203577064702785
SKU00291,Product SKU00291,Sports,Outdoor,75.92,117.83,SUP045,32.24,41.91,0.5520284510010537
SKU00292,Product SKU00292,Sports,Outdoor,82.93,102.25,SUP043,7.89,19.319999999999993,0.23296756300494384
SKU00293,Product SKU00293,Pet Supplies,Cat,143.76,295.66,SUP031,1.45,151.90000000000003,1.0566221480244855
SKU00294,Product SKU00294,Grocery,Snacks,45.95,68.94,SUP023,33.63,22.989999999999995,0.5003264417845483
SKU00295,Product SKU00295,Automotive,Accessories,5.9,7.88,SUP023,40.02,1.9799999999999995,0.335593220338983
SKU00296,Product SKU00296,Office Supplies,Writing,37.35,76.51,SUP020,11.99,39.160000000000004,1.0484605087014727
SKU00297,Product SKU00297,Health & Beauty,Skincare,21.69,32.88,SUP008,36.14,11.190000000000001,0.5159059474412172
SKU00298,Product SKU00298,Sports,Outdoor,171.43,390.74,SUP008,19.92,219.31,1.2792976725193956
SKU00299,Product SKU00299,Grocery,Snacks,134.28,196.92,SUP012,14.73,62.639999999999986,0.4664879356568364
SKU00300,Product SKU00300,Sports,Fitness,179.47,218.4,SUP048,4.37,38.93000000000001,0.2169164762913022
SKU00301,Product SKU00301,Office Supplies,Writing,43.16,53.28,SUP047,9.15,10.120000000000005,0.2344763670064876
SKU00302,Product SKU00302,Pet Supplies,Other Pets,117.44,205.27,SUP039,44.64,87.83000000000001,0.7478712534059947
SKU00303,Product SKU00303,Health & Beauty,Skincare,163.85,269.43,SUP054,13.05,105.58000000000001,0.6443698504729937
SKU00304,Product SKU00304,Sports,Outdoor,77.18,151.84,SUP015,13.48,74.66,0.9673490541591084
SKU00305,Product SKU00305,Toys,Educational,125.58,217.53,SUP020,27.65,91.95,0.732202580028667
SKU00306,Product SKU00306,Electronics,Laptop,88.35,139.84,SUP018,47.43,51.49000000000001,0.5827956989247314
SKU00307,Product SKU00307,Electronics,Mobile,153.19,211.73,SUP036,43.44,58.53999999999999,0.3821398263594229
SKU00308,Product SKU00308,Health & Beauty,Personal Care,98.51,232.77,SUP009,40.01,134.26,1.362907319053903
SKU00309,Product SKU00309,Office Supplies,Paper,86.19,105.95,SUP056,13.51,19.760000000000005,0.22926093514328816
SKU00310,Product SKU00310,Electronics,Accessories,109.24,221.05,SUP031,12.97,111.81000000000002,1.0235261808861225
SKU00311,Product SKU00311,Office Supplies,Writing,29.59,67.63,SUP022,49.22,38.03999999999999,1.2855694491382221
SKU00312,Product SKU00312,Apparel,Men,106.09,150.99,SUP017,13.69,44.900000000000006,0.42322556320105575
SKU00313,Product SKU00313,Office Supplies,Paper,5.64,13.47,SUP053,5.98,7.830000000000001,1.3882978723404258
SKU00314,Product SKU00314,Home & Kitchen,Cookware,116.15,180.76,SUP032,27.75,64.60999999999999,0.5562634524321995
SKU00315,Product SKU00315,Home & Kitchen,Decor,130.98,298.46,SUP041,10.4,167.48,1.2786684990074821
SKU00316,Product SKU00316,Electronics,Laptop,4.18,5.76,SUP010,45.01,1.58,0.3779904306220096
SKU00317,Product SKU00317,Pet Supplies,Cat,175.03,345.97,SUP006,30.07,170.94000000000003,0.9766325772724678
SKU00318,Product SKU00318,Sports,Fitness,133.68,190.89,SUP036,45.73,57.20999999999998,0.42796229802513447
SKU00319,Product SKU00319,Automotive,Parts,84.92,144.2,SUP050,25.99,59.27999999999999,0.6980687706076305
SKU00320,Product SKU00320,Grocery,Beverages,11.3,16.0,SUP029,36.93,4.699999999999999,0.41592920353982293
SKU00321,Product SKU00321,Office Supplies,Writing,18.39,36.49,SUP056,12.34,18.1,0.9842305600870038
SKU00322,Product SKU00322,Pet Supplies,Cat,79.08,124.57,SUP020,17.85,45.489999999999995,0.5752402630247849
SKU00323,Product SKU00323,Pet Supplies,Other Pets,144.37,229.01,SUP004,28.36,84.63999999999999,0.5862713860220267
SKU00324,Product SKU00324,Pet Supplies,Other Pets,96.26,198.56,SUP007,46.85,102.3,1.0627467276127154
SKU00325,Product SKU00325,Sports,Team Sports,147.05,217.55,SUP014,1.66,70.5,0.4794287657259435
SKU00326,Product SKU00326,Health & Beauty,Personal Care,53.93,106.44,SUP006,2.67,52.51,0.9736695716669757
SKU00327,Product SKU00327,Apparel,Men,100.28,198.14,SUP012,16.78,97.85999999999999,0.9758675708017549
SKU00328,Product SKU00328,Grocery,Dry Goods,154.64,207.0,SUP011,3.85,52.360000000000014,0.33859286083807566
SKU00329,Product SKU00329,Electronics,Audio,146.18,269.58,SUP029,34.45,123.39999999999998,0.84416472841702
SKU00330,Product SKU00330,Pet Supplies,Cat,88.1,133.94,SUP019,40.97,45.84,0.5203178206583429
SKU00331,Product SKU00331,Electronics,Laptop,160.28,337.09,SUP019,13.68,176.80999999999997,1.103132018966808
SKU00332,Product SKU00332,Health & Beauty,Personal Care,118.87,198.43,SUP056,4.67,79.56,0.6693025994784217
SKU00333,Product SKU00333,Office Supplies,Paper,183.63,253.02,SUP044,47.52,69.39000000000001,0.3778794314654469
SKU00334,Product SKU00334,Sports,Outdoor,90.31,130.11,SUP051,27.14,39.80000000000001,0.44070424094784644
SKU00335,Product SKU00335,Pet Supplies,Other Pets,174.84,376.24,SUP052,40.35,201.4,1.1519103180050332
SKU00336,Product SKU00336,Sports,Outdoor,132.44,278.12,SUP008,42.47,145.68,1.0999697976442164
SKU00337,Product SKU00337,Grocery,Dry Goods,51.43,94.44,SUP042,11.14,43.01,0.8362823254909586
SKU00338,Product SKU00338,Apparel,Women,197.56,479.53,SUP053,2.07,281.96999999999997,1.4272626037659444
SKU00339,Product SKU00339,Apparel,Men,141.7,340.48,SUP004,9.11,198.78000000000003,1.4028228652081867
SKU00340,Product SKU00340,Apparel,Women,114.45,273.55,SUP039,1.79,159.10000000000002,1.3901266928789866
SKU00341,Product SKU00341,Pet Supplies,Cat,140.09,222.26,SUP029,46.23,82.16999999999999,0.5865515026054678
SKU00342,Product SKU00342,Home & Kitchen,Cookware,194.27,471.6,SUP045,23.76,277.33000000000004,1.42754928707469
SKU00343,Product SKU00343,Health & Beauty,Personal Care,172.68,396.8,SUP026,16.02,224.12,1.2978920546675932
SKU00344,Product SKU00344,Health & Beauty,Personal Care,166.13,207.35,SUP035,29.85,41.22,0.24811894299644857
SKU00345,Product SKU00345,Office Supplies,Writing,47.54,64.5,SUP006,3.94,16.96,0.35675220866638624
SKU00346,Product SKU00346,Pet Supplies,Dog,139.87,229.64,SUP057,36.27,89.76999999999998,0.6418102523772072
SKU00347,Product SKU00347,Automotive,Accessories,14.94,24.05,SUP039,27.02,9.110000000000001,0.6097724230254352
SKU00348,Product SKU00348,Health & Beauty,Skincare,158.56,255.98,SUP006,31.33,97.41999999999999,0.6144046417759838
SKU00349,Product SKU00349,Sports,Team Sports,177.42,354.95,SUP054,11.72,177.53,1.0006199977454628
SKU00350,Product SKU00350,Pet Supplies,Other Pets,6.83,15.92,SUP002,1.16,9.09,1.3308931185944364
SKU00351,Product SKU00351,Health & Beauty,Personal Care,175.19,330.69,SUP003,46.96,155.5,0.8876077401678178
SKU00352,Product SKU00352,Apparel,Women,160.16,399.97,SUP034,17.6,239.81000000000003,1.497315184815185
SKU00353,Product SKU00353,Office Supplies,Writing,153.9,265.09,SUP012,24.05,111.18999999999997,0.7224821312540608
SKU00354,Product SKU00354,Pet Supplies,Cat,126.25,294.89,SUP041,49.21,168.64,1.3357623762376236
SKU00355,Product SKU00355,Office Supplies,Paper,154.12,268.65,SUP031,21.13,114.52999999999997,0.7431222424085127
SKU00356,Product SKU00356,Toys,Action Figures,148.04,223.6,SUP022,5.61,75.56,0.5104025938935424
SKU00357,Product SKU00357,Toys,Puzzles,72.22,113.63,SUP007,14.89,41.41,0.5733868734422597
SKU00358,Product SKU00358,Apparel,Women,48.25,60.54,SUP027,0.99,12.29,0.2547150259067357
SKU00359,Product SKU00359,Office Supplies,Writing,197.57,346.95,SUP043,19.28,149.38,0.75608645037202
SKU00360,Product SKU00360,Automotive,Parts,136.57,202.63,SUP030,47.5,66.06,0.4837079885772864
SKU00361,Product SKU00361,Home & Kitchen,Cookware,157.7,207.57,SUP017,20.94,49.870000000000005,0.3162333544705137
SKU00362,Product SKU00362,Toys,Educational,176.07,427.52,SUP050,23.42,251.45,1.4281251774862271
SKU00363,Product SKU00363,Automotive,Parts,123.46,174.96,SUP043,49.56,51.500000000000014,0.4171391543819862
SKU00364,Product SKU00364,Grocery,Beverages,47.87,116.11,SUP027,32.52,68.24000000000001,1.4255274702318783
SKU00365,Product SKU00365,Electronics,Laptop,122.33,228.33,SUP034,11.61,106.00000000000001,0.866508624213194
SKU00366,Product SKU00366,Toys,Puzzles,36.95,54.93,SUP049,9.4,17.979999999999997,0.4866035182679295
SKU00367,Product SKU00367,Office Supplies,Storage,156.36,258.8,SUP029,2.99,102.44,0.6551547710411869
SKU00368,Product SKU00368,Electronics,Laptop,193.88,455.41,SUP018,46.39,261.53000000000003,1.3489271714462556
SKU00369,Product SKU00369,Grocery,Dry Goods,198.99,283.77,SUP060,19.87,84.77999999999997,0.4260515603799184
SKU00370,Product SKU00370,Health & Beauty,Supplements,152.13,320.21,SUP057,7.78,168.07999999999998,1.1048445408532175
SKU00371,Product SKU00371,Office Supplies,Paper,163.53,243.95,SUP002,11.27,80.41999999999999,0.49177520944169256
SKU00372,Product SKU00372,Pet Supplies,Dog,108.32,213.48,SUP046,29.05,105.16,0.9708271787296898
SKU00373,Product SKU00373,Apparel,Women,20.11,47.07,SUP036,13.35,26.96,1.3406265539532571
SKU00374,Product SKU00374,Electronics,Audio,27.64,65.1,SUP006,47.79,37.459999999999994,1.3552821997105642
SKU00375,Product SKU00375,Sports,Fitness,172.7,388.98,SUP030,32.8,216.28000000000003,1.2523451071221774
SKU00376,Product SKU00376,Home & Kitchen,Decor,111.07,145.84,SUP054,20.48,34.77000000000001,0.3130458269559738
SKU00377,Product SKU00377,Apparel,Women,75.79,116.54,SUP060,36.2,40.75,0.5376698772925188
SKU00378,Product SKU00378,Health & Beauty,Personal Care,100.18,130.77,SUP046,11.09,30.590000000000003,0.30535036933519666
SKU00379,Product SKU00379,Health & Beauty,Supplements,137.29,178.34,SUP054,42.58,41.05000000000001,0.2990021123169933
SKU00380,Product SKU00380,Office Supplies,Writing,100.04,182.55,SUP016,29.66,82.51,0.8247700919632147
SKU00381,Product SKU00381,Office Supplies,Storage,165.29,273.08,SUP010,33.93,107.78999999999999,0.6521265654304556
SKU00382,Product SKU00382,Automotive,Parts,114.01,176.39,SUP059,43.94,62.37999999999998,0.5471449872818172
SKU00383,Product SKU00383,Pet Supplies,Other Pets,159.89,328.73,SUP048,42.54,168.84000000000003,1.0559759834886486
SKU00384,Product SKU00384,Apparel,Men,173.72,368.44,SUP018,41.87,194.72,1.1208841814414
SKU00385,Product SKU00385,Automotive,Accessories,140.1,291.99,SUP060,30.97,151.89000000000001,1.0841541755888653
SKU00386,Product SKU00386,Grocery,Beverages,151.04,212.39,SUP053,44.06,61.349999999999994,0.4061837923728813
SKU00387,Product SKU00387,Electronics,Accessories,174.63,216.2,SUP047,41.31,41.56999999999999,0.23804615472713733
SKU00388,Product SKU00388,Health & Beauty,Personal Care,27.52,45.01,SUP038,37.2,17.49,0.6355377906976744
SKU00389,Product SKU00389,Office Supplies,Paper,33.83,76.57,SUP029,41.62,42.739999999999995,1.2633757020396097
SKU00390,Product SKU00390,Grocery,Beverages,102.48,123.83,SUP023,14.42,21.349999999999994,0.20833333333333326
SKU00391,Product SKU00391,Toys,Puzzles,124.15,307.34,SUP049,31.63,183.18999999999997,1.4755537656061213
SKU00392,Product SKU00392,Grocery,Beverages,53.44,108.17,SUP030,27.05,54.730000000000004,1.0241392215568863
SKU00393,Product SKU00393,Toys,Educational,156.41,209.44,SUP045,38.08,53.03,0.3390448181062592
SKU00394,Product SKU00394,Sports,Team Sports,109.17,267.67,SUP025,17.16,158.5,1.4518640652193826
SKU00395,Product SKU00395,Sports,Outdoor,127.26,306.9,SUP003,5.22,179.64,1.4115983026874115
SKU00396,Product SKU00396,Toys,Puzzles,187.57,392.82,SUP031,3.49,205.25,1.0942581436263796
SKU00397,Product SKU00397,Automotive,Accessories,61.59,130.61,SUP043,3.46,69.02000000000001,1.120636466958922
SKU00398,Product SKU00398,Apparel,Women,117.27,193.45,SUP003,31.08,76.17999999999999,0.6496120064807708
SKU00399,Product SKU00399,Apparel,Kids,11.06,25.8,SUP038,48.68,14.74,1.332730560578662
SKU00400,Product SKU00400,Toys,Educational,193.84,421.51,SUP056,6.59,227.67,1.174525381758151
SKU00401,Product SKU00401,Office Supplies,Paper,152.14,187.43,SUP034,1.2,35.29000000000002,0.23195740765084805
SKU00402,Product SKU00402,Office Supplies,Paper,66.07,121.25,SUP047,38.54,55.18000000000001,0.835174814590586
SKU00403,Product SKU00403,Apparel,Women,137.29,244.33,SUP056,13.75,107.04000000000002,0.7796634860514242
SKU00404,Product SKU00404,Apparel,Men,199.43,349.81,SUP031,22.62,150.38,0.7540490397633254
SKU00405,Product SKU00405,Health & Beauty,Supplements,34.4,76.82,SUP040,34.71,42.419999999999995,1.2331395348837209
SKU00406,Product SKU00406,Automotive,Parts,45.71,59.75,SUP055,34.06,14.04,0.3071537956683439
SKU00407,Product SKU00407,Toys,Puzzles,131.59,204.65,SUP055,47.55,73.06,0.5552093624135572
SKU00408,Product SKU00408,Grocery,Beverages,31.91,56.23,SUP021,47.19,24.319999999999997,0.7621435286743966
SKU00409,Product SKU00409,Office Supplies,Storage,85.11,172.78,SUP003,19.94,87.67,1.0300787216543297
SKU00410,Product SKU00410,Pet Supplies,Dog,56.29,139.55,SUP016,20.53,83.26000000000002,1.4791259548765325
SKU00411,Product SKU00411,Health & Beauty,Skincare,179.03,268.36,SUP048,10.73,89.33000000000001,0.4989666536334693
SKU00412,Product SKU00412,Home & Kitchen,Cookware,8.16,16.7,SUP007,18.49,8.54,1.0465686274509802
SKU00413,Product SKU00413,Home & Kitchen,Cookware,173.14,314.28,SUP011,48.41,141.14,0.8151784682915559
SKU00414,Product SKU00414,Health & Beauty,Skincare,38.73,90.21,SUP003,38.85,51.48,1.3292021688613478
SKU00415,Product SKU00415,Toys,Educational,154.64,355.4,SUP019,38.08,200.76,1.2982410760475944
SKU00416,Product SKU00416,Toys,Action Figures,125.99,172.68,SUP028,1.72,46.69000000000001,0.37058496706087796
SKU00417,Product SKU00417,Apparel,Men,184.33,368.96,SUP034,39.85,184.62999999999997,1.0016275158682795
SKU00418,Product SKU00418,Automotive,Parts,97.34,131.65,SUP011,6.35,34.31,0.3524758578179577
SKU00419,Product SKU00419,Apparel,Men,137.74,242.34,SUP040,10.11,104.6,0.759401771453463
SKU00420,Product SKU00420,Automotive,Parts,99.34,127.5,SUP032,29.14,28.159999999999997,0.2834709079927521
SKU00421,Product SKU00421,Pet Supplies,Dog,55.26,123.61,SUP015,15.59,68.35,1.2368802026782482
SKU00422,Product SKU00422,Office Supplies,Storage,92.13,111.95,SUP017,3.72,19.820000000000007,0.21513079344404654
SKU00423,Product SKU00423,Office Supplies,Writing,79.71,145.38,SUP043,30.04,65.67,0.8238614979299963
SKU00424,Product SKU00424,Electronics,Audio,59.75,125.68,SUP058,43.02,65.93,1.1034309623430965
SKU00425,Product SKU00425,Health & Beauty,Personal Care,156.41,195.75,SUP035,24.08,39.34,0.2515184451122051
SKU00426,Product SKU00426,Apparel,Men,22.78,34.5,SUP029,49.33,11.719999999999999,0.514486391571554
SKU00427,Product SKU00427,Toys,Puzzles,30.21,55.84,SUP020,30.95,25.630000000000003,0.8483945713339954
SKU00428,Product SKU00428,Automotive,Accessories,141.09,271.96,SUP030,0.59,130.86999999999998,0.927563966262669
SKU00429,Product SKU00429,Health & Beauty,Skincare,66.64,124.82,SUP025,4.48,58.17999999999999,0.8730492196878751
SKU00430,Product SKU00430,Office Supplies,Paper,71.42,88.79,SUP016,4.02,17.370000000000005,0.24320918510221232
SKU00431,Product SKU00431,Automotive,Accessories,80.59,110.61,SUP037,28.42,30.019999999999996,0.3725027919096661
SKU00432,Product SKU00432,Health & Beauty,Personal Care,138.51,310.37,SUP019,10.09,171.86,1.2407768392173852
