warehouse_id,work_date,picks_per_hour,lines_per_hour,receiving_volume,outbound_volume,labor_hours,errors,rework,units_per_labor_hour,error_rate
EFC,2022,86.48,69.76,1387,1833,599.23,6,4,3.058925621213891,0.0032733224222585926
EFC,2022,81.09,77.16,797,1352,564.34,2,0,2.3957188928660025,0.0014792899408284023
EFC,2022,78.57,90.57,578,1477,603.91,1,0,2.4457286681790333,0.0006770480704129993
EFC,2022,95.02,101.37,1214,1411,450.19,0,0,3.1342322130655944,0.0
EFC,2022,71.39,57.71,933,1634,583.07,7,5,2.802407944157648,0.004283965728274173
EFC,2022,94.53,91.6,784,1482,564.69,7,4,2.624448812622855,0.004723346828609987
EFC,2022,79.3,85.27,1345,1411,557.44,2,1,2.531214121699196,0.001417434443656981
EFC,2022,100.91,120.35,908,1285,618.42,1,0,2.077875877235536,0.0007782101167315176
EFC,2022,90.09,86.42,704,1980,414.24,5,3,4.779837775202781,0.0025252525252525255
EFC,2022,77.53,85.21,1029,645,468.0,2,1,1.3782051282051282,0.0031007751937984496
EFC,2022,81.23,74.79,978,1684,540.99,2,0,3.112811697073883,0.0011876484560570072
EFC,2022,73.4,60.34,994,859,490.04,4,1,1.7529181291323157,0.004656577415599534
EFC,2022,85.15,72.39,969,1343,662.92,2,0,2.02588547637724,0.0014892032762472078
EFC,2022,73.75,70.39,1102,1215,611.67,2,0,1.9863651969199079,0.0016460905349794238
EFC,2022,85.24,95.98,1161,1244,501.9,0,0,2.478581390715282,0.0
EFC,2022,70.41,56.99,879,1231,610.96,6,2,2.0148618567500325,0.00487408610885459
EFC,2022,108.98,100.19,1198,1408,713.06,2,1,1.974588393683561,0.0014204545454545455
EFC,2022,90.59,85.27,682,1411,532.31,5,3,2.6507110518307004,0.003543586109142452
EFC,2022,70.25,65.94,852,1292,572.82,0,0,2.255507838413463,0.0
EFC,2022,107.92,117.88,1308,2001,522.51,5,3,3.829591778147787,0.0024987506246876563
EFC,2022,84.59,70.94,1294,1562,645.32,2,0,2.4205045558792535,0.0012804097311139564
EFC,2022,70.73,72.71,668,1461,607.65,1,0,2.404344606270057,0.0006844626967830253
EFC,2022,79.8,65.79,1250,424,701.6,6,3,0.6043329532497149,0.014150943396226415
EFC,2022,93.14,106.48,857,1140,477.95,3,0,2.385186735014123,0.002631578947368421
EFC,2022,74.37,87.16,1142,1230,531.07,7,3,2.316078859660685,0.005691056910569106
EFC,2022,68.34,69.09,1586,1201,776.68,2,0,1.5463253849719318,0.0016652789342214821
EFC,2022,70.44,81.17,1335,626,649.05,0,0,0.9644865572760188,0.0
EFC,2022,72.47,81.52,845,1332,554.17,1,0,2.403594564844723,0.0007507507507507507
EFC,2022,73.87,75.24,1151,1271,566.5,3,2,2.24360105913504,0.0023603461841070024
EFC,2022,74.8,71.89,448,1291,549.64,8,2,2.348810130267084,0.006196746707978312
EFC,2022,90.98,91.7,1434,1414,794.35,0,0,1.7800717567822748,0.0
EFC,2022,108.37,115.28,1080,1284,681.09,2,1,1.885213407919658,0.001557632398753894
EFC,2022,55.63,48.54,835,1392,723.36,5,3,1.92435301924353,0.0035919540229885057
EFC,2022,83.75,78.62,1338,1245,662.39,4,1,1.8795573604673983,0.00321285140562249
EFC,2022,81.01,96.55,1092,1379,595.62,1,0,2.3152345455155974,0.0007251631617113851
EFC,2022,70.48,64.45,1465,1247,640.05,7,4,1.9482852902117023,0.0056134723336006415
EFC,2022,88.19,98.96,1063,909,487.4,1,0,1.8649979482970866,0.0011001100110011
EFC,2022,79.63,66.49,970,1608,613.52,4,1,2.6209414526013823,0.0024875621890547263
EFC,2022,74.95,81.63,1126,1324,771.35,4,2,1.716471122058728,0.0030211480362537764
EFC,2022,66.23,64.73,1117,1320,594.41,4,1,2.220689423125452,0.0030303030303030303
EFC,2022,78.94,73.23,1348,1657,629.69,2,1,2.6314535723927643,0.0012070006035003018
EFC,2022,68.94,72.51,990,1044,639.43,4,1,1.6327041271132103,0.0038314176245210726
EFC,2022,57.41,68.27,1394,1318,367.46,3,1,3.5867849561857077,0.002276176024279211
EFC,2022,84.86,90.58,1293,1564,530.64,3,2,2.947384290667873,0.0019181585677749361
EFC,2022,93.9,76.98,1048,1633,539.51,1,0,3.02682063353784,0.000612369871402327
EFC,2022,67.04,55.96,1437,1483,532.92,1,0,2.782781655783232,0.0006743088334457181
EFC,2022,110.14,116.25,1297,1478,748.06,4,2,1.9757773440633106,0.0027063599458728013
EFC,2022,84.68,72.73,956,1423,627.5,1,0,2.2677290836653388,0.0007027406886858749
EFC,2022,96.57,99.12,889,888,800.08,2,0,1.1098890110988902,0.0022522522522522522
EFC,2022,90.61,80.51,1080,1219,657.26,2,0,1.8546693850226699,0.0016406890894175555
EFC,2022,74.89,74.42,968,1018,492.72,0,0,2.066082156194187,0.0
EFC,2022,63.8,59.89,789,1040,550.32,8,3,1.8898095653437998,0.007692307692307693
EFC,2022,86.44,70.75,858,868,792.41,2,1,1.0953925366918642,0.002304147465437788
EFC,2022,84.0,93.93,1118,1125,527.63,4,2,2.1321759566362792,0.0035555555555555557
EFC,2022,56.65,55.34,1286,961,668.0,3,2,1.438622754491018,0.003121748178980229
EFC,2022,74.48,61.9,1255,1612,663.42,8,6,2.429833288113111,0.004962779156327543
EFC,2022,66.19,54.81,1216,1021,574.52,5,3,1.7771356958852609,0.004897159647404506
EFC,2022,103.53,97.83,1475,767,468.84,2,0,1.635952563774422,0.002607561929595828
EFC,2022,64.97,77.86,1270,1583,706.38,2,1,2.241003425918061,0.0012634238787113076
EFC,2023,69.79,69.15,805,924,436.56,2,0,2.1165475536008795,0.0021645021645021645
EFC,2023,79.4,73.83,944,847,294.33,4,2,2.8777222845105834,0.004722550177095631
EFC,2023,79.03,70.16,780,1193,423.83,1,0,2.814807823891655,0.0008382229673093043
EFC,2023,61.25,72.48,1074,736,556.69,2,0,1.3221002712461154,0.002717391304347826
EFC,2023,73.31,67.81,1072,718,515.64,6,1,1.39244434101311,0.008356545961002786
EFC,2023,90.42,105.89,627,395,606.3,6,4,0.6514926603991424,0.015189873417721518
EFC,2023,68.28,80.14,756,741,453.13,4,1,1.635292300222894,0.005398110661268556
EFC,2023,84.29,100.82,1018,893,497.69,6,2,1.7942896180353232,0.006718924972004479
EFC,2023,59.02,57.64,838,1049,624.19,2,1,1.6805780291257468,0.0019065776930409914
EFC,2023,61.07,56.0,830,763,379.66,2,1,2.0096928831059366,0.002621231979030144
EFC,2023,73.98,72.98,841,578,542.38,2,1,1.0656735130351414,0.0034602076124567475
EFC,2023,88.71,91.01,1144,1145,391.5,1,0,2.924648786717752,0.0008733624454148472
EFC,2023,58.8,56.78,858,1003,510.7,2,1,1.9639710201683964,0.0019940179461615153
EFC,2023,71.76,63.75,946,662,595.89,5,3,1.1109432949034217,0.0075528700906344415
EFC,2023,85.27,92.45,624,669,482.2,3,1,1.3873911240149317,0.004484304932735426
EFC,2023,77.78,75.06,854,895,636.58,1,0,1.405950548242169,0.0011173184357541898
EFC,2023,76.27,85.6,669,1036,447.97,1,0,2.312654865281157,0.0009652509652509653
EFC,2023,93.83,111.65,824,1384,436.99,4,2,3.167120529073892,0.002890173410404624
EFC,2023,91.44,105.9,617,846,463.88,3,1,1.8237475209105802,0.0035460992907801418
EFC,2023,79.71,81.78,1121,963,512.4,3,2,1.879391100702576,0.003115264797507788
EFC,2023,103.13,91.03,672,794,556.58,3,1,1.4265694060153076,0.003778337531486146
EFC,2023,81.59,87.6,518,780,375.57,5,1,2.0768431983385254,0.00641025641025641
EFC,2023,70.53,74.33,557,860,420.54,2,1,2.044989775051125,0.002325581395348837
EFC,2023,104.19,116.45,701,688,468.1,2,0,1.4697714163640248,0.0029069767441860465
EFC,2023,94.69,82.23,503,741,252.88,2,1,2.9302435937994304,0.002699055330634278
EFC,2023,87.58,75.17,944,1005,548.33,1,0,1.8328378895920339,0.0009950248756218905
EFC,2023,88.89,105.24,993,1038,445.1,3,1,2.3320602111884967,0.002890173410404624
EFC,2023,75.54,85.58,812,467,502.22,3,1,0.9298713711122615,0.006423982869379015
EFC,2023,77.22,80.77,993,537,625.68,0,0,0.8582662063674723,0.0
EFC,2023,73.53,69.11,933,647,635.86,3,1,1.017519579781713,0.00463678516228748
EFC,2023,54.0,47.17,508,1084,728.58,3,1,1.4878256334239204,0.0027675276752767526
EFC,2023,81.66,90.35,1244,1030,578.5,2,0,1.780466724286949,0.001941747572815534
EFC,2023,74.73,87.0,862,1168,461.67,2,0,2.5299456321615006,0.0017123287671232876
EFC,2023,89.35,105.99,1085,652,508.55,4,2,1.282076491987022,0.006134969325153374
EFC,2023,78.89,64.23,896,751,698.9,4,2,1.07454571469452,0.005326231691078562
EFC,2023,76.4,77.11,1173,920,540.98,1,0,1.700617398055381,0.0010869565217391304
EFC,2023,118.31,132.39,616,667,521.54,2,0,1.2789047819917936,0.0029985007496251873
EFC,2023,93.74,94.25,807,1573,545.24,1,0,2.8849680874477293,0.0006357279084551812
EFC,2023,94.93,95.49,875,645,423.85,4,1,1.5217647752742716,0.006201550387596899
EFC,2023,93.55,88.44,829,1185,567.99,1,0,2.0863043363439497,0.0008438818565400844
EFC,2023,92.33,82.24,990,1063,480.53,3,1,2.2121407612427944,0.0028222013170272815
EFC,2023,75.46,62.81,1314,694,531.81,2,0,1.3049773415317503,0.002881844380403458
EFC,2023,79.31,80.58,751,930,362.92,3,1,2.5625482199933867,0.0032258064516129032
EFC,2023,72.43,82.96,546,987,579.56,4,1,1.703016081165022,0.004052684903748734
EFC,2023,106.88,102.7,733,974,360.04,2,1,2.7052549716698144,0.002053388090349076
EFC,2023,89.42,81.75,1229,1047,516.61,5,3,2.026673893265713,0.004775549188156638
EFC,2023,80.31,86.75,1132,1115,443.0,4,2,2.5169300225733635,0.003587443946188341
EFC,2023,83.12,78.76,721,924,718.6,4,1,1.2858335652657946,0.004329004329004329
EFC,2023,52.25,51.91,830,883,515.42,5,2,1.7131659617399404,0.0056625141562853904
EFC,2023,77.6,90.77,711,1264,545.11,7,3,2.318798040762415,0.005537974683544304
EFC,2023,77.12,82.76,717,812,410.84,2,1,1.9764385162106903,0.0024630541871921183
EFC,2023,56.55,62.63,1166,1288,503.11,3,1,2.560076325256902,0.002329192546583851
EFC,2023,65.6,78.36,551,1045,562.33,2,0,1.8583394092436825,0.0019138755980861245
EFC,2023,75.66,69.04,1051,728,456.59,2,1,1.594428261678968,0.0027472527472527475
EFC,2023,88.77,91.91,699,1236,561.46,2,0,2.201403483774445,0.0016181229773462784
EFC,2023,64.43,65.15,737,673,438.12,1,0,1.536108828631425,0.0014858841010401188
EFC,2023,75.64,63.23,434,1114,601.86,4,2,1.850928787425647,0.003590664272890485
EFC,2023,103.87,117.86,811,944,500.31,1,0,1.8868301652975155,0.001059322033898305
EFC,2023,69.14,59.63,841,906,499.66,3,1,1.8132329984389384,0.0033112582781456954
EFC,2023,93.98,87.91,697,637,473.08,1,0,1.3464953073475945,0.0015698587127158557
EFC,2023,92.26,87.87,575,863,443.81,1,0,1.9445258105946237,0.0011587485515643105
EFC,2023,91.22,98.81,932,557,609.41,1,0,0.9139987857107695,0.0017953321364452424
EFC,2023,119.06,136.87,526,914,569.8,3,1,1.604071604071604,0.0032822757111597373
EFC,2023,85.79,76.97,887,963,626.87,3,2,1.5362036785936477,0.003115264797507788
EFC,2023,68.43,63.46,715,657,547.49,3,0,1.2000219182085516,0.0045662100456621
EFC,2023,88.32,103.14,994,830,640.29,3,1,1.296287619672336,0.0036144578313253013
EFC,2023,78.98,74.61,955,857,454.57,4,2,1.8852981938975295,0.004667444574095682
EFC,2023,77.03,66.46,845,982,711.41,5,2,1.3803573185645408,0.0050916496945010185
EFC,2023,102.23,107.66,660,742,731.61,4,1,1.0142015554735446,0.005390835579514825
EFC,2023,68.05,67.95,938,996,516.08,4,1,1.9299333436676482,0.004016064257028112
EFC,2023,98.36,104.66,537,1021,446.85,5,3,2.28488307038156,0.004897159647404506
EFC,2023,107.27,127.92,803,996,622.88,4,1,1.599023889031595,0.004016064257028112
EFC,2023,55.66,57.56,494,579,483.62,1,0,1.1972209586038625,0.0017271157167530224
EFC,2023,104.51,112.23,512,704,471.11,2,1,1.494343147035724,0.002840909090909091
EFC,2023,106.54,108.93,757,726,611.99,4,3,1.1862938936910734,0.005509641873278237
EFC,2023,83.52,81.05,811,1060,432.75,2,1,2.4494511842865396,0.0018867924528301887
EFC,2023,59.65,59.06,805,960,480.67,3,1,1.997212224603158,0.003125
EFC,2023,91.71,108.29,900,624,404.42,5,2,1.542950398100984,0.008012820512820512
EFC,2023,84.41,87.73,1037,634,609.86,3,2,1.039582855081494,0.00473186119873817
EFC,2023,79.17,78.2,714,857,385.36,4,1,2.2238945401702304,0.004667444574095682
EFC,2023,76.3,81.87,1105,984,467.82,2,1,2.1033730922149547,0.0020325203252032522
EFC,2023,72.11,82.38,1097,1005,484.1,2,1,2.076017351786821,0.001990049751243781
EFC,2023,85.3,89.47,803,942,770.58,5,1,1.2224558125048663,0.005307855626326964
EFC,2023,78.51,92.93,571,1081,524.32,2,0,2.0617180347879156,0.0018501387604070306
EFC,2023,66.46,66.8,592,636,661.5,1,0,0.9614512471655329,0.0015723270440251573
EFC,2023,90.77,84.7,632,785,576.36,6,3,1.361995974738011,0.007643312101910828
EFC,2023,80.55,91.25,885,434,561.26,4,2,0.7732601646295835,0.009216589861751152
EFC,2023,80.42,66.4,551,889,477.4,2,1,1.8621700879765397,0.0022497187851518562
EFC,2023,92.23,80.29,638,1139,496.08,10,4,2.2960006450572488,0.00877963125548727
EFC,2023,83.59,99.9,710,1067,481.12,2,0,2.217741935483871,0.0018744142455482662
EFC,2023,78.61,84.83,899,832,616.55,0,0,1.3494444894980133,0.0
EFC,2023,85.67,79.99,561,685,565.05,2,1,1.2122820989292984,0.00291970802919708
EFC,2023,86.52,79.39,652,783,533.06,1,0,1.4688777998724347,0.001277139208173691
EFC,2023,64.38,72.93,767,967,514.21,1,0,1.880554637210478,0.001034126163391934
EFC,2023,86.89,77.39,879,986,514.0,4,1,1.9182879377431907,0.004056795131845842
EFC,2023,101.28,91.6,738,1103,592.66,2,1,1.8611007997840248,0.001813236627379873
EFC,2023,58.55,53.81,981,1269,588.31,7,3,2.1570260576906737,0.005516154452324665
EFC,2023,98.06,79.27,716,722,357.79,7,3,2.0179434864026384,0.009695290858725761
EFC,2023,82.83,69.4,934,1451,585.19,3,1,2.4795365607751325,0.002067539627842867
EFC,2023,94.01,97.9,958,1217,376.71,5,2,3.2306017891746968,0.004108463434675432
EFC,2023,65.09,59.16,369,966,524.17,5,1,1.842913558578324,0.005175983436853002
EFC,2023,78.8,90.74,912,1016,408.32,1,0,2.488244514106583,0.000984251968503937
EFC,2023,73.7,62.47,637,1067,718.18,3,2,1.485699963797377,0.0028116213683223993
EFC,2023,89.77,89.08,828,844,534.25,4,2,1.5797847449695834,0.004739336492890996
EFC,2023,74.47,64.49,884,583,575.87,2,1,1.0123812666053102,0.003430531732418525
EFC,2023,74.67,80.69,1160,956,460.94,2,0,2.0740226493686813,0.0020920502092050207
EFC,2023,67.35,78.7,771,991,610.15,5,2,1.6241907727607965,0.005045408678102927
EFC,2023,94.66,112.26,669,836,560.45,3,1,1.4916584887144257,0.0035885167464114833
EFC,2023,88.79,81.68,615,999,448.13,5,3,2.2292638296922767,0.005005005005005005
EFC,2023,70.79,63.45,1028,872,536.98,2,0,1.6238966069499794,0.0022935779816513763
EFC,2023,86.31,95.51,517,837,643.27,4,2,1.3011643633311052,0.0047789725209080045
EFC,2023,68.83,59.54,838,967,531.15,3,2,1.8205779911512756,0.0031023784901758012
EFC,2023,107.84,129.17,968,933,745.95,2,0,1.2507540719887391,0.0021436227224008574
EFC,2023,70.59,64.34,984,870,454.32,4,2,1.9149498151082938,0.004597701149425287
EFC,2023,80.8,90.96,741,1229,255.64,2,1,4.807541855734627,0.0016273393002441008
EFC,2023,91.55,86.03,813,892,506.47,2,0,1.7612099433332675,0.002242152466367713
EFC,2023,75.3,87.16,892,1264,517.09,2,1,2.4444487419984915,0.0015822784810126582
EFC,2023,68.9,70.7,1039,796,573.52,3,1,1.3879202120239922,0.0037688442211055275
EFC,2023,92.19,110.09,860,1091,533.71,1,0,2.0441812969590227,0.0009165902841429881
EFC,2023,81.97,88.55,675,716,562.93,3,1,1.2719165793260265,0.004189944134078212
EFC,2023,95.89,98.72,984,1323,590.32,5,3,2.241157338392736,0.003779289493575208
EFC,2023,81.7,84.22,789,919,510.07,0,0,1.8017134903052523,0.0
EFC,2023,87.7,79.41,914,1039,648.7,5,3,1.6016648681979342,0.004812319538017324
EFC,2023,90.34,89.68,901,727,522.9,2,0,1.3903231975521133,0.002751031636863824
EFC,2023,105.87,94.36,725,958,408.03,3,1,2.34786657843786,0.003131524008350731
EFC,2023,94.74,103.06,641,611,383.62,4,2,1.592721964443981,0.006546644844517185
EFC,2023,67.96,64.24,1070,838,644.15,2,0,1.300939222230847,0.002386634844868735
EFC,2023,99.83,80.37,295,1027,458.8,2,0,2.2384481255449,0.0019474196689386564
EFC,2023,78.1,77.79,799,472,431.97,7,2,1.0926684723476168,0.014830508474576272
EFC,2023,56.54,67.11,678,881,556.21,2,1,1.583934125600043,0.0022701475595913734
EFC,2023,64.28,70.9,655,1087,563.04,6,1,1.9305910770105146,0.005519779208831647
EFC,2023,93.32,75.96,980,1045,387.33,2,1,2.697957813750549,0.0019138755980861245
EFC,2023,81.61,84.5,852,984,447.3,4,1,2.1998658618376927,0.0040650406504065045
EFC,2023,70.12,67.61,667,821,500.72,0,0,1.6396389199552643,0.0
EFC,2023,51.53,57.05,996,1023,559.82,4,1,1.8273730842056373,0.0039100684261974585
EFC,2023,103.69,113.53,560,452,607.1,5,2,0.7445231428100807,0.011061946902654867
EFC,2023,40.37,37.81,710,977,431.84,2,1,2.2624120044460914,0.0020470829068577278
EFC,2023,65.9,61.98,551,807,552.35,5,2,1.4610301439304787,0.006195786864931847
EFC,2023,76.07,65.44,782,740,528.4,2,1,1.4004542013626042,0.002702702702702703
EFC,2023,79.82,85.4,948,1027,443.68,3,2,2.31473133790119,0.0029211295034079843
EFC,2023,69.51,76.31,768,771,598.48,4,2,1.2882636011228445,0.005188067444876783
EFC,2023,62.93,65.45,875,836,565.01,3,1,1.4796198297375267,0.0035885167464114833
EFC,2023,77.77,73.4,257,700,580.97,2,1,1.2048814912990342,0.002857142857142857
EFC,2023,98.92,110.08,311,434,561.21,4,1,0.7733290568592861,0.009216589861751152
EFC,2023,87.65,99.9,583,978,519.15,3,2,1.8838485986709044,0.003067484662576687
EFC,2023,69.66,65.63,827,673,346.53,2,0,1.9421117940726633,0.0029717682020802376
EFC,2023,74.21,76.1,919,999,529.07,7,3,1.8882189502334283,0.007007007007007007
EFC,2023,71.2,78.03,1023,1330,346.68,2,0,3.8363909080419982,0.0015037593984962407
EFC,2023,83.2,85.18,760,445,530.63,5,2,0.8386257844449051,0.011235955056179775
EFC,2023,95.26,114.18,162,1259,747.86,1,0,1.683470168213302,0.0007942811755361397
EFC,2023,72.75,76.68,554,996,552.81,1,0,1.801704021273132,0.001004016064257028
EFC,2023,83.59,93.31,597,921,416.65,4,2,2.2104884195367815,0.004343105320304018
EFC,2023,86.88,100.76,1052,1193,434.42,4,2,2.746190322729156,0.003352891869237217
EFC,2023,74.42,73.93,809,379,671.93,3,1,0.5640468501183159,0.0079155672823219
EFC,2023,72.77,79.78,976,404,528.19,2,0,0.7648762755826501,0.0049504950495049506
EFC,2023,70.15,62.3,998,634,496.06,2,0,1.2780712010643873,0.0031545741324921135
EFC,2023,96.14,113.19,1203,918,361.33,8,2,2.5406138433011374,0.008714596949891068
EFC,2023,78.35,78.62,951,675,821.54,2,1,0.8216276748545415,0.002962962962962963
EFC,2023,86.93,70.59,804,1505,483.31,2,1,3.1139434317518777,0.00132890365448505
EFC,2023,57.29,58.7,1095,1082,582.48,5,2,1.857574508996017,0.0046210720887245845
EFC,2023,94.97,96.43,718,1324,468.44,4,1,2.826402527538212,0.0030211480362537764
EFC,2023,63.07,61.22,1087,1708,408.2,5,1,4.18422341989221,0.002927400468384075
EFC,2023,79.55,74.32,968,1349,551.81,4,1,2.444682046356536,0.0029651593773165306
EFC,2023,70.59,58.93,983,987,872.9,2,0,1.1307137129109863,0.002026342451874367
EFC,2023,66.15,54.41,1179,764,592.9,2,0,1.2885815483218082,0.002617801047120419
EFC,2023,90.42,82.15,1307,935,475.99,2,1,1.9643269816592785,0.0021390374331550803
EFC,2023,57.11,47.05,803,1137,499.15,1,0,2.277872383051187,0.0008795074758135445
EFC,2023,74.7,68.49,1150,973,671.39,5,3,1.4492321899343155,0.0051387461459403904
EFC,2023,93.07,80.12,914,1220,664.36,10,4,1.8363537840929616,0.00819672131147541
EFC,2023,75.83,80.2,773,1053,525.53,3,1,2.00369151142656,0.002849002849002849
EFC,2023,75.14,60.94,1023,1040,497.26,6,4,2.091461207416643,0.0057692307692307696
EFC,2023,92.78,88.24,846,1155,306.72,1,0,3.7656494522691704,0.0008658008658008658
EFC,2023,86.81,78.48,1073,1362,391.29,1,0,3.4807942957908455,0.0007342143906020558
EFC,2023,82.11,96.91,698,1141,477.91,2,1,2.387478814002636,0.0017528483786152498
EFC,2023,66.93,78.75,917,1020,612.1,3,1,1.6663943800032675,0.0029411764705882353
EFC,2023,90.13,107.12,929,821,588.71,2,1,1.3945745783152994,0.00243605359317905
EFC,2023,56.43,56.09,1323,931,688.96,3,1,1.3513121226196005,0.00322234156820623
EFC,2023,77.27,84.94,746,892,513.4,1,0,1.737436696532918,0.0011210762331838565
EFC,2023,89.38,72.56,1169,714,492.64,2,0,1.4493341994153945,0.0028011204481792717
EFC,2023,76.28,82.67,782,1313,545.8,3,1,2.405643092707952,0.002284843869002285
EFC,2023,97.06,93.0,875,1067,658.99,7,3,1.6191444483224329,0.006560449859418931
EFC,2023,97.97,85.52,1192,895,582.2,1,0,1.5372724149776709,0.0011173184357541898
EFC,2023,89.34,78.91,1231,1351,687.05,3,1,1.9663779928680591,0.0022205773501110288
EFC,2023,75.66,89.31,831,1309,778.8,3,1,1.6807909604519775,0.002291825821237586
EFC,2023,71.74,83.66,871,1133,482.61,3,0,2.34765131265411,0.00264783759929391
EFC,2023,75.08,64.45,1265,1328,359.77,1,0,3.6912471857019766,0.0007530120481927711
EFC,2023,54.4,63.36,915,1084,484.69,3,1,2.236481049743135,0.0027675276752767526
EFC,2023,89.96,87.97,447,1430,531.84,3,2,2.688778580024067,0.002097902097902098
EFC,2023,69.44,82.12,941,1614,552.93,3,1,2.918995171178992,0.0018587360594795538
EFC,2023,89.15,77.89,1049,1524,486.7,2,1,3.131292377234436,0.0013123359580052493
EFC,2023,74.89,87.51,641,724,600.35,3,1,1.2059631881402515,0.004143646408839779
EFC,2023,76.63,75.16,1153,1012,592.6,5,3,1.7077286533918326,0.004940711462450593
EFC,2023,93.69,85.27,979,1000,636.6,6,4,1.5708451146716933,0.006
EFC,2023,68.37,75.79,738,1308,603.89,3,1,2.165957376343374,0.0022935779816513763
EFC,2023,82.56,95.8,1244,1092,642.45,1,0,1.6997431706747606,0.0009157509157509158
EFC,2023,66.21,73.71,971,1296,675.93,4,1,1.9173583063334962,0.0030864197530864196
EFC,2023,66.02,77.73,920,1116,278.66,3,2,4.004880499533481,0.002688172043010753
EFC,2023,70.22,67.81,1186,1094,464.37,3,1,2.355880009475203,0.002742230347349177
EFC,2023,84.74,88.22,1072,1246,511.37,3,1,2.4365919001896863,0.002407704654895666
EFC,2023,97.43,96.04,1106,1086,620.84,2,1,1.7492429611494105,0.001841620626151013
